tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2004-325,Palermo,Clay,32,A,2004,20040927,16,104019,,,Kristof Vliegen,R,193,BEL,22.26694045,103264,,Q,Mariano Puerta,L,180,ARG,26.02327173,6-1 6-2,3,R32,37,7,0,36,22,19,13,8,0,0,1,4,35,21,13,4,7,0,4,96,429,261,138
2004-325,Palermo,Clay,32,A,2004,20040927,17,103454,1,,Nicolas Massu,R,183,CHI,24.96646133,103808,,,Potito Starace,R,188,ITA,23.20602327,4-1 RET,3,R16,18,1,0,9,5,5,3,2,0,0,0,2,20,13,6,2,3,1,3,12,1595,80,497
2004-325,Palermo,Clay,32,A,2004,20040927,18,103835,5,,Filippo Volandri,R,183,ITA,23.06091718,102869,,Q,Galo Blanco,R,173,ESP,27.96988364,6-2 6-1,3,R16,57,1,1,41,31,24,4,7,2,3,0,1,49,27,15,4,8,3,9,45,775,160,259
2004-325,Palermo,Clay,32,A,2004,20040927,19,104338,,,Juan Monaco,R,185,ARG,20.49828884,104269,3,,Fernando Verdasco,L,188,ESP,20.8678987,6-4 5-7 6-3,3,R16,140,3,0,88,64,44,17,16,1,3,5,5,98,52,37,21,15,8,11,86,473,38,848
2004-325,Palermo,Clay,32,A,2004,20040927,20,103133,,,Olivier Mutis,R,175,FRA,26.65023956,104745,6,,Rafael Nadal,L,185,ESP,18.31895962,6-3 6-3,3,R16,86,1,1,63,35,26,17,9,7,7,0,0,61,51,29,5,9,2,5,113,372,49,745
2004-325,Palermo,Clay,32,A,2004,20040927,21,103970,7,,David Ferrer,R,175,ESP,22.48870637,102231,,,Alex Calatrava,R,190,ESP,31.2881588,3-6 7-6(2) 6-2,3,R16,148,2,5,103,58,45,22,14,9,11,1,0,92,52,36,22,15,2,5,51,739,88,468
2004-325,Palermo,Clay,32,A,2004,20040927,22,103786,4,,Nikolay Davydenko,R,178,RUS,23.321013,104043,,,Marc Lopez,R,175,ESP,22.16016427,6-1 6-4,3,R16,90,3,3,59,37,24,12,9,5,7,0,1,55,36,20,6,8,4,9,43,779,151,278
2004-325,Palermo,Clay,32,A,2004,20040927,23,104607,8,,Tomas Berdych,R,196,CZE,19.02806297,104076,,,Jose Acasuso,R,190,ARG,21.93839836,4-6 7-5 6-4,3,R16,137,4,4,94,61,50,12,16,4,6,11,3,114,68,45,26,16,13,16,55,713,70,571
2004-325,Palermo,Clay,32,A,2004,20040927,24,104312,,WC,Andreas Seppi,R,190,ITA,20.59958932,104019,,,Kristof Vliegen,R,193,BEL,22.26694045,6-4 3-6 4-1 RET,3,R16,110,4,4,75,46,33,12,12,4,8,6,2,84,56,34,11,12,6,11,155,274,96,429
2004-325,Palermo,Clay,32,A,2004,20040927,25,103835,5,,Filippo Volandri,R,183,ITA,23.06091718,103454,1,,Nicolas Massu,R,183,CHI,24.96646133,6-3 3-6 6-4,3,QF,143,0,1,103,78,50,9,14,6,11,2,3,83,40,26,19,14,4,10,45,775,12,1595
2004-325,Palermo,Clay,32,A,2004,20040927,26,104338,,,Juan Monaco,R,185,ARG,20.49828884,103133,,,Olivier Mutis,R,175,FRA,26.65023956,6-3 6-2,3,QF,71,3,1,56,38,27,12,9,5,6,0,1,62,33,15,17,8,6,10,86,473,113,372
2004-325,Palermo,Clay,32,A,2004,20040927,27,103970,7,,David Ferrer,R,175,ESP,22.48870637,103786,4,,Nikolay Davydenko,R,178,RUS,23.321013,6-2 2-6 6-4,3,QF,119,1,5,89,50,26,20,13,9,15,2,0,81,57,32,8,13,9,16,51,739,43,779
2004-325,Palermo,Clay,32,A,2004,20040927,28,104607,8,,Tomas Berdych,R,196,CZE,19.02806297,104312,,WC,Andreas Seppi,R,190,ITA,20.59958932,6-2 6-4,3,QF,63,4,1,43,22,20,12,9,0,1,1,3,54,31,20,9,9,2,6,55,713,155,274
2004-325,Palermo,Clay,32,A,2004,20040927,29,103835,5,,Filippo Volandri,R,183,ITA,23.06091718,104338,,,Juan Monaco,R,185,ARG,20.49828884,6-1 6-4,3,SF,64,0,2,53,34,24,12,9,2,3,2,0,41,26,15,6,8,1,5,45,775,86,473
2004-325,Palermo,Clay,32,A,2004,20040927,30,104607,8,,Tomas Berdych,R,196,CZE,19.02806297,103970,7,,David Ferrer,R,175,ESP,22.48870637,7-5 6-4,3,SF,101,3,1,75,52,35,10,11,4,6,1,2,80,49,26,16,11,8,12,55,713,51,739
2004-325,Palermo,Clay,32,A,2004,20040927,31,104607,8,,Tomas Berdych,R,196,CZE,19.02806297,103835,5,,Filippo Volandri,R,183,ITA,23.06091718,6-3 6-3,3,F,56,6,2,45,31,27,9,9,0,0,0,2,44,25,17,10,9,0,3,55,713,45,775
2004-328,Basel,Hard,32,A,2004,20041025,1,102539,,LL,Bohdan Ulihrach,R,188,CZE,29.67008898,103632,,,Luis Horna,R,180,PER,24.11225188,6-1 RET,3,R32,23,2,1,21,13,12,4,4,0,0,0,1,16,10,6,2,3,1,3,100,419,35,945
2004-328,Basel,Hard,32,A,2004,20041025,2,102730,,WC,Ivo Heuberger,R,188,SUI,28.68172485,103758,,,Taylor Dent,R,188,USA,23.50444901,6-2 6-3,3,R32,62,3,0,43,26,21,12,8,1,1,2,4,59,42,23,9,9,6,10,127,349,33,965
2004-328,Basel,Hard,32,A,2004,20041025,3,103151,,,Mariano Zabaleta,R,183,ARG,26.65571526,103812,,,Victor Hanescu,R,198,ROU,23.26351814,7-6(7) 5-7 7-6(4),3,R32,147,11,1,118,88,71,18,18,4,5,21,3,117,84,64,22,18,0,0,52,735,82,489
2004-328,Basel,Hard,32,A,2004,20041025,4,103454,7,,Nicolas Massu,R,183,CHI,25.04312115,103356,,Q,Michel Kratochvil,R,185,SUI,25.5523614,6-3 6-2,3,R32,85,6,2,45,18,18,14,8,1,2,4,7,76,37,21,16,9,6,11,18,1270,171,236
2004-328,Basel,Hard,32,A,2004,20041025,5,103900,4,,David Nalbandian,R,180,ARG,22.81451061,104339,,,Mario Ancic,R,196,CRO,20.57221081,6-4 6-3,3,R32,79,4,3,50,31,24,11,9,2,3,9,1,65,45,29,7,10,4,8,10,1875,28,1066
2004-328,Basel,Hard,32,A,2004,20041025,6,102434,,,Vincent Spadea,R,183,USA,30.2696783,103835,,,Filippo Volandri,R,183,ITA,23.137577,6-3 4-0 RET,3,R32,71,1,0,55,29,20,16,7,5,5,0,0,54,31,18,9,6,5,8,21,1215,39,890
2004-328,Basel,Hard,32,A,2004,20041025,7,103843,,WC,Marco Chiudinelli,R,185,SUI,23.12388775,103656,,,Albert Montanes,R,175,ESP,23.91238877,6-3 6-3,3,R32,71,9,1,58,38,32,11,9,2,2,3,5,68,49,30,10,9,3,6,139,312,94,436
2004-328,Basel,Hard,32,A,2004,20041025,8,102783,6,,Rainer Schuettler,R,180,GER,28.50102669,104745,,,Rafael Nadal,L,185,ESP,18.39561944,6-3 6-4,3,R32,98,4,2,64,30,23,19,10,5,7,1,3,66,43,26,9,9,4,8,23,1205,48,775
2004-328,Basel,Hard,32,A,2004,20041025,9,103592,,Q,Jerome Haehnel,R,185,FRA,24.28199863,103602,8,,Fernando Gonzalez,R,183,CHI,24.24093087,6-3 6-4,3,R32,53,6,0,48,35,31,9,10,0,0,4,1,50,33,22,10,9,0,2,109,393,19,1235
2004-328,Basel,Hard,32,A,2004,20041025,10,103344,,,Ivan Ljubicic,R,193,CRO,25.60438056,103428,,,Juan Ignacio Chela,R,190,ARG,25.15537303,6-3 6-4,3,R32,78,10,0,54,31,26,15,10,2,2,1,1,64,45,30,8,9,8,10,24,1200,26,1135
2004-328,Basel,Hard,32,A,2004,20041025,11,102905,,,Stefan Koubek,L,175,AUT,27.8110883,103387,,,Paradorn Srichaphan,R,185,THA,25.36618754,6-7(7) 6-4 6-3,3,R32,122,4,3,97,59,43,25,15,3,4,9,4,106,55,40,26,16,2,6,73,527,25,1170
2004-328,Basel,Hard,32,A,2004,20041025,12,103292,3,,Gaston Gaudio,R,175,ARG,25.87816564,101868,,Q,Dick Norman,L,203,BEL,33.65366188,7-6(4) 6-4,3,R32,88,3,1,67,45,32,17,11,0,0,13,1,72,40,31,18,11,3,4,9,1950,157,267
2004-328,Basel,Hard,32,A,2004,20041025,13,103990,5,,Tommy Robredo,R,180,ESP,22.48596851,104527,,WC,Stan Wawrinka,R,183,SUI,19.57837098,7-6(6) 5-7 6-4,3,R32,167,12,4,142,85,63,24,17,10,13,7,3,119,65,47,31,17,10,13,12,1535,161,258
2004-328,Basel,Hard,32,A,2004,20041025,14,102562,,,Jiri Novak,R,190,CZE,29.59616701,104252,,,Florian Mayer,R,190,GER,21.0568104,6-2 6-3,3,R32,52,5,1,61,40,31,11,9,2,2,3,3,48,25,18,8,8,1,4,20,1225,34,957
2004-328,Basel,Hard,32,A,2004,20041025,15,103325,,Q,Wesley Moodie,R,196,RSA,25.69472964,103808,,,Potito Starace,R,188,ITA,23.28268309,6-4 6-4,3,R32,74,13,2,57,36,30,11,10,1,1,2,3,68,47,28,12,10,4,6,170,240,76,518
2004-328,Basel,Hard,32,A,2004,20041025,16,102450,2,,Tim Henman,R,185,GBR,30.13552361,102179,,,Antony Dupuis,R,185,FRA,31.6659822,6-3 6-4,3,R32,75,9,3,55,29,24,17,10,0,0,2,2,56,39,25,9,9,0,2,4,2735,80,501
2004-328,Basel,Hard,32,A,2004,20041025,17,102539,,LL,Bohdan Ulihrach,R,188,CZE,29.67008898,102730,,WC,Ivo Heuberger,R,188,SUI,28.68172485,6-1 6-4,3,R16,67,4,1,49,32,26,11,9,0,0,4,0,62,35,25,10,8,7,10,100,419,127,349
2004-328,Basel,Hard,32,A,2004,20041025,18,103454,7,,Nicolas Massu,R,183,CHI,25.04312115,103151,,,Mariano Zabaleta,R,183,ARG,26.65571526,6-2 6-4,3,R16,67,4,0,46,27,24,12,9,0,0,4,0,48,39,26,4,9,3,6,18,1270,52,735
2004-328,Basel,Hard,32,A,2004,20041025,19,103900,4,,David Nalbandian,R,180,ARG,22.81451061,102434,,,Vincent Spadea,R,183,USA,30.2696783,6-4 6-4,3,R16,76,4,0,57,34,27,15,10,0,0,5,4,69,41,31,12,10,8,10,10,1875,21,1215
2004-328,Basel,Hard,32,A,2004,20041025,20,102783,6,,Rainer Schuettler,R,180,GER,28.50102669,103843,,WC,Marco Chiudinelli,R,185,SUI,23.12388775,7-6(4) 6-2,3,R16,91,5,3,63,35,26,14,10,0,2,2,4,65,38,19,15,10,4,8,23,1205,139,312
2004-328,Basel,Hard,32,A,2004,20041025,21,103344,,,Ivan Ljubicic,R,193,CRO,25.60438056,103592,,Q,Jerome Haehnel,R,185,FRA,24.28199863,6-3 3-6 6-3,3,R16,100,14,2,77,45,34,21,14,0,1,5,4,77,49,37,16,13,2,4,24,1200,109,393
2004-328,Basel,Hard,32,A,2004,20041025,22,102905,,,Stefan Koubek,L,175,AUT,27.8110883,103292,3,,Gaston Gaudio,R,175,ARG,25.87816564,6-1 1-6 6-3,3,R16,102,2,2,95,46,29,28,12,12,14,1,3,72,48,32,10,11,3,6,73,527,9,1950
2004-328,Basel,Hard,32,A,2004,20041025,23,102562,,,Jiri Novak,R,190,CZE,29.59616701,103990,5,,Tommy Robredo,R,180,ESP,22.48596851,W/O,3,R16,,,,,,,,,,,,,,,,,,,,20,1225,12,1535
2004-328,Basel,Hard,32,A,2004,20041025,24,102450,2,,Tim Henman,R,185,GBR,30.13552361,103325,,Q,Wesley Moodie,R,196,RSA,25.69472964,7-6(2) 6-7(0) 6-4,3,R16,170,11,3,106,69,55,22,17,1,1,24,4,135,90,68,21,17,11,12,4,2735,170,240
2004-328,Basel,Hard,32,A,2004,20041025,25,103454,7,,Nicolas Massu,R,183,CHI,25.04312115,102539,,LL,Bohdan Ulihrach,R,188,CZE,29.67008898,6-2 7-6(4),3,QF,87,6,2,56,35,28,15,10,2,3,3,5,72,34,25,15,10,5,8,18,1270,100,419
2004-328,Basel,Hard,32,A,2004,20041025,26,103900,4,,David Nalbandian,R,180,ARG,22.81451061,102783,6,,Rainer Schuettler,R,180,GER,28.50102669,4-6 7-6(5) 6-3,3,QF,134,2,5,110,58,38,25,16,6,12,6,5,86,51,33,15,15,1,7,10,1875,23,1205
2004-328,Basel,Hard,32,A,2004,20041025,27,102905,,,Stefan Koubek,L,175,AUT,27.8110883,103344,,,Ivan Ljubicic,R,193,CRO,25.60438056,2-6 7-5 7-5,3,QF,123,10,1,92,65,49,17,16,8,10,24,1,92,59,48,17,16,6,8,73,527,24,1200
2004-328,Basel,Hard,32,A,2004,20041025,28,102562,,,Jiri Novak,R,190,CZE,29.59616701,102450,2,,Tim Henman,R,185,GBR,30.13552361,7-6(5) 7-5,3,QF,99,1,2,86,54,37,16,12,4,6,7,1,74,47,33,13,12,1,4,20,1225,4,2735
2004-328,Basel,Hard,32,A,2004,20041025,29,103900,4,,David Nalbandian,R,180,ARG,22.81451061,103454,7,,Nicolas Massu,R,183,CHI,25.04312115,6-3 6-4,3,SF,78,4,3,68,46,32,9,10,2,4,4,4,50,21,15,12,9,2,6,10,1875,18,1270
2004-328,Basel,Hard,32,A,2004,20041025,30,102562,,,Jiri Novak,R,190,CZE,29.59616701,102905,,,Stefan Koubek,L,175,AUT,27.8110883,6-4 6-0,3,SF,51,3,2,46,27,18,13,8,2,3,1,1,42,26,15,3,8,0,5,20,1225,73,527
2004-328,Basel,Hard,32,A,2004,20041025,31,102562,,,Jiri Novak,R,190,CZE,29.59616701,103900,4,,David Nalbandian,R,180,ARG,22.81451061,5-7 6-3 6-4 1-6 6-2,5,F,182,7,1,147,97,67,21,23,5,10,7,0,141,99,66,17,23,7,13,20,1225,10,1875
2004-329,Tokyo,Hard,48,A,2004,20041004,1,102300,,WC,Gouichi Motomura,R,173,JPN,30.7761807,102785,,,Glenn Weiner,R,188,USA,28.43805613,6-4 6-3,3,R64,77,2,4,62,30,22,17,9,2,4,4,3,55,31,16,10,10,1,6,315,97,127,338
2004-329,Tokyo,Hard,48,A,2004,20041004,2,102863,,WC,Takao Suzuki,R,175,JPN,28.03832991,103201,,,Adrian Garcia,R,175,CHI,26.36276523,7-6(6) 7-6(4),3,R64,102,18,3,75,51,44,15,12,3,4,5,3,77,46,35,19,12,0,1,231,160,111,380
2004-329,Tokyo,Hard,48,A,2004,20041004,3,102143,,,Nicolas Thomann,R,183,FRA,31.84668036,103709,,Q,Kristian Pless,R,188,DEN,23.6495551,7-6(2) 7-6(0),3,R64,87,12,0,72,45,39,19,12,1,1,5,1,78,40,28,27,12,5,5,480,44,254,144
2004-329,Tokyo,Hard,48,A,2004,20041004,4,102925,,,Justin Gimelstob,R,196,USA,27.68788501,103294,,,Christophe Rochus,R,170,BEL,25.80424367,6-6(2) RET,3,R64,55,3,3,34,16,13,10,6,0,1,0,2,42,24,15,10,6,1,2,222,171,118,365
2004-329,Tokyo,Hard,48,A,2004,20041004,5,103248,,,Harel Levy,R,185,ISR,26.16563997,104229,,,Yen Hsun Lu,R,180,TPE,21.14168378,7-6(1) 7-6(1),3,R64,91,6,0,79,53,40,15,12,6,8,5,2,77,49,37,12,12,3,5,187,213,90,451
2004-329,Tokyo,Hard,48,A,2004,20041004,6,103843,,Q,Marco Chiudinelli,R,185,SUI,23.06639288,103580,,,Alexander Peya,R,183,AUT,24.27104723,4-6 6-3 6-4,3,R64,144,1,5,85,52,36,18,14,0,3,5,6,89,50,37,16,15,2,7,148,286,116,370
2004-329,Tokyo,Hard,48,A,2004,20041004,7,103581,,,Flavio Saretta,R,183,BRA,24.26830938,102788,,,Jan Vacek,R,198,CZE,28.40246407,6-3 6-4,3,R64,62,8,3,51,34,27,11,10,0,1,4,4,58,30,23,11,9,1,4,115,371,142,292
2004-329,Tokyo,Hard,48,A,2004,20041004,8,104198,,,Guillermo Garcia Lopez,R,188,ESP,21.33607118,102694,,,Lars Burgsmuller,R,183,GER,28.82956879,6-4 2-6 6-3,3,R64,106,6,4,75,46,34,16,14,0,3,7,1,77,42,32,15,13,3,6,128,334,99,423
2004-329,Tokyo,Hard,48,A,2004,20041004,9,102306,,Q,Michael Kohlmann,R,188,GER,30.72963723,102202,,,Kenneth Carlsen,L,190,DEN,31.4661191,7-5 6-2,3,R64,71,2,2,51,34,30,8,10,0,1,7,3,58,34,26,8,10,1,5,300,104,89,458
2004-329,Tokyo,Hard,48,A,2004,20041004,10,102539,,,Bohdan Ulihrach,R,188,CZE,29.61259411,103174,,,Noam Okun,R,185,ISR,26.46954141,6-4 6-1,3,R64,75,2,1,55,37,28,12,9,3,3,6,4,70,46,27,10,8,11,14,140,294,147,286
2004-329,Tokyo,Hard,48,A,2004,20041004,11,103403,,WC,Takahiro Terachi,R,,JPN,25.24298426,102667,,Q,Satoshi Iwabuchi,L,175,JPN,28.99383984,6-1 6-3,3,R64,57,1,1,50,30,23,10,8,3,4,1,1,50,40,19,3,8,4,9,329,89,336,86
2004-329,Tokyo,Hard,48,A,2004,20041004,12,103451,,Q,Bjorn Phau,R,175,GER,25.00205339,103230,,WC,Tasuku Iwami,L,168,JPN,26.23956194,6-4 6-1,3,R64,61,5,3,54,24,18,17,9,2,4,2,1,42,29,12,5,8,1,6,207,190,324,92
2004-329,Tokyo,Hard,48,A,2004,20041004,13,102720,,,Tomas Zib,R,178,CZE,28.67624914,102882,,,Mark Philippoussis,R,196,AUS,27.90691307,6-3 6-4,3,R64,80,6,1,48,30,27,13,10,0,0,11,7,74,38,28,15,9,7,9,129,331,104,400
2004-329,Tokyo,Hard,48,A,2004,20041004,14,101885,,,Wayne Arthurs,L,190,AUS,33.54962355,103444,,,Jean Rene Lisnard,R,173,MON,25.02669405,6-4 7-5,3,R64,77,15,4,59,42,37,8,11,3,4,5,2,64,30,22,19,11,1,4,98,423,123,344
2004-329,Tokyo,Hard,48,A,2004,20041004,15,104166,,,Alex Bogomolov Jr,R,178,RUS,21.45106092,104386,,,Janko Tipsarevic,R,180,SRB,20.28473648,6-3 3-6 7-6(2),3,R64,131,6,3,95,62,49,17,15,5,7,8,4,100,57,43,19,15,4,6,101,409,107,391
2004-329,Tokyo,Hard,48,A,2004,20041004,16,104499,,Q,Jimmy Wang,R,178,TPE,19.65229295,103319,,,Jeff Morrison,R,185,USA,25.66461328,6-3 7-6(1),3,R64,88,4,1,69,46,32,16,11,5,7,4,3,75,37,23,18,10,3,6,175,229,102,408
2004-329,Tokyo,Hard,48,A,2004,20041004,17,103720,1,,Lleyton Hewitt,R,180,AUS,23.60848734,102300,,WC,Gouichi Motomura,R,173,JPN,30.7761807,6-0 3-6 6-1,3,R32,95,10,5,64,28,20,21,11,0,2,1,4,73,32,18,17,11,5,11,3,3055,315,97
2004-329,Tokyo,Hard,48,A,2004,20041004,18,102863,,WC,Takao Suzuki,R,175,JPN,28.03832991,103401,15,,Jan Hernych,R,190,CZE,25.24572211,7-6(4) 3-6 7-5,3,R32,145,5,6,116,67,47,20,17,4,10,2,4,90,59,41,13,16,3,8,231,160,85,468
2004-329,Tokyo,Hard,48,A,2004,20041004,19,102642,9,,Cyril Saulnier,R,190,FRA,29.13620808,102143,,,Nicolas Thomann,R,183,FRA,31.84668036,2-6 6-1 6-4,3,R32,89,21,2,72,42,35,13,13,0,3,2,5,63,33,24,14,12,3,7,64,599,480,44
2004-329,Tokyo,Hard,48,A,2004,20041004,20,102563,8,,Thomas Johansson,R,180,SWE,29.53319644,102925,,,Justin Gimelstob,R,196,USA,27.68788501,6-4 6-4,3,R32,80,5,5,65,33,26,17,10,2,3,4,5,50,23,16,17,10,3,6,43,788,222,171
2004-329,Tokyo,Hard,48,A,2004,20041004,21,103387,4,,Paradorn Srichaphan,R,185,THA,25.30869268,103248,,,Harel Levy,R,185,ISR,26.16563997,2-6 7-6(3) 6-4,3,R32,121,7,3,107,64,43,24,15,5,8,10,2,102,53,36,28,15,6,8,21,1245,187,213
2004-329,Tokyo,Hard,48,A,2004,20041004,22,103843,,Q,Marco Chiudinelli,R,185,SUI,23.06639288,102615,14,,Dennis Van Scheppingen,R,185,NED,29.25119781,6-4 7-6(3),3,R32,88,6,6,87,49,38,19,11,5,6,7,3,63,36,28,14,11,2,4,148,286,77,511
2004-329,Tokyo,Hard,48,A,2004,20041004,23,103672,11,,Ricardo Mello,L,175,BRA,23.78644764,103581,,,Flavio Saretta,R,183,BRA,24.26830938,5-7 6-2 7-6(5),3,R32,150,4,2,101,74,50,10,16,6,12,7,5,119,69,46,16,16,11,18,60,630,115,371
2004-329,Tokyo,Hard,48,A,2004,20041004,24,102562,5,,Jiri Novak,R,190,CZE,29.53867214,104198,,,Guillermo Garcia Lopez,R,188,ESP,21.33607118,7-5 6-2,3,R32,79,11,0,52,37,31,7,10,1,2,3,1,65,38,23,14,10,5,9,28,1085,128,334
2004-329,Tokyo,Hard,48,A,2004,20041004,25,102306,,Q,Michael Kohlmann,R,188,GER,30.72963723,103084,6,,Guillermo Canas,R,185,ARG,26.85831622,4-6 7-6(2) 6-3,3,R32,122,2,2,87,68,51,13,15,1,3,6,2,87,55,44,15,16,0,3,300,104,24,1199
2004-329,Tokyo,Hard,48,A,2004,20041004,26,102539,,,Bohdan Ulihrach,R,188,CZE,29.61259411,103813,12,,Jarkko Nieminen,L,185,FIN,23.20054757,6-3 7-6(5),3,R32,78,5,0,58,34,23,13,10,0,3,3,2,83,53,28,17,11,5,10,140,294,71,540
2004-329,Tokyo,Hard,48,A,2004,20041004,27,102998,13,,Jan Michael Gambill,R,190,USA,27.33744011,103403,,WC,Takahiro Terachi,R,,JPN,25.24298426,7-6(5) 6-1,3,R32,86,12,2,61,36,28,15,9,3,4,3,1,67,39,21,16,10,4,8,79,505,329,89
2004-329,Tokyo,Hard,48,A,2004,20041004,28,103451,,Q,Bjorn Phau,R,175,GER,25.00205339,102318,3,,Andrei Pavel,R,183,ROU,30.68583162,6-2 6-1,3,R32,49,9,0,45,29,21,13,8,1,1,1,1,40,24,13,6,7,2,6,207,190,17,1399
2004-329,Tokyo,Hard,48,A,2004,20041004,29,103758,7,,Taylor Dent,R,188,USA,23.44695414,102720,,,Tomas Zib,R,178,CZE,28.67624914,6-3 6-4,3,R32,63,9,4,53,32,28,15,10,1,1,2,2,50,26,20,13,9,1,3,55,685,129,331
2004-329,Tokyo,Hard,48,A,2004,20041004,30,102703,10,,Hyung Taik Lee,R,180,KOR,28.75290897,101885,,,Wayne Arthurs,L,190,AUS,33.54962355,6-2 7-6(2),3,R32,75,2,1,59,44,37,9,10,1,1,11,5,73,42,31,13,10,2,4,69,562,98,423
2004-329,Tokyo,Hard,48,A,2004,20041004,31,104180,16,,Gilles Muller,L,193,LUX,21.4072553,104166,,,Alex Bogomolov Jr,R,178,RUS,21.45106092,6-3 6-1,3,R32,57,5,2,42,24,16,12,8,0,1,3,4,48,24,16,6,8,2,7,78,507,101,409
2004-329,Tokyo,Hard,48,A,2004,20041004,32,103900,2,,David Nalbandian,R,180,ARG,22.75701574,104499,,Q,Jimmy Wang,R,178,TPE,19.65229295,3-6 7-6(4) 6-2,3,R32,153,10,4,108,66,47,19,14,7,10,7,6,116,73,48,19,15,9,13,10,1615,175,229
2004-329,Tokyo,Hard,48,A,2004,20041004,33,103720,1,,Lleyton Hewitt,R,180,AUS,23.60848734,102863,,WC,Takao Suzuki,R,175,JPN,28.03832991,6-7(3) 6-2 6-4,3,R16,113,14,2,81,48,42,22,15,0,0,12,2,91,58,43,19,15,3,6,3,3055,231,160
2004-329,Tokyo,Hard,48,A,2004,20041004,34,102642,9,,Cyril Saulnier,R,190,FRA,29.13620808,102563,8,,Thomas Johansson,R,180,SWE,29.53319644,6-7(6) 7-6(3) 7-6(5),3,R16,176,17,7,145,88,64,29,18,13,16,18,0,138,72,51,38,18,13,16,64,599,43,788
2004-329,Tokyo,Hard,48,A,2004,20041004,35,103387,4,,Paradorn Srichaphan,R,185,THA,25.30869268,103843,,Q,Marco Chiudinelli,R,185,SUI,23.06639288,6-3 4-1 RET,3,R16,63,6,0,39,23,19,9,7,0,0,0,6,66,40,23,11,7,7,10,21,1245,148,286
2004-329,Tokyo,Hard,48,A,2004,20041004,36,102562,5,,Jiri Novak,R,190,CZE,29.53867214,103672,11,,Ricardo Mello,L,175,BRA,23.78644764,6-1 6-2,3,R16,55,7,1,52,37,28,7,8,4,4,0,2,53,33,17,9,7,4,8,28,1085,60,630
2004-329,Tokyo,Hard,48,A,2004,20041004,37,102539,,,Bohdan Ulihrach,R,188,CZE,29.61259411,102306,,Q,Michael Kohlmann,R,188,GER,30.72963723,6-4 6-2,3,R16,69,1,2,59,35,27,12,9,2,3,2,2,57,28,17,12,9,2,6,140,294,300,104
2004-329,Tokyo,Hard,48,A,2004,20041004,38,103451,,Q,Bjorn Phau,R,175,GER,25.00205339,102998,13,,Jan Michael Gambill,R,190,USA,27.33744011,7-6(1) 2-6 6-2,3,R16,109,5,6,83,43,35,15,14,4,9,7,1,74,39,24,17,14,1,6,207,190,79,505
2004-329,Tokyo,Hard,48,A,2004,20041004,39,103758,7,,Taylor Dent,R,188,USA,23.44695414,102703,10,,Hyung Taik Lee,R,180,KOR,28.75290897,7-6(4) 5-7 6-3,3,R16,121,15,4,108,62,48,25,17,5,8,1,5,95,73,54,7,16,3,6,55,685,69,562
2004-329,Tokyo,Hard,48,A,2004,20041004,40,104180,16,,Gilles Muller,L,193,LUX,21.4072553,103900,2,,David Nalbandian,R,180,ARG,22.75701574,7-6(4) 3-6 6-4,3,R16,138,16,2,87,56,43,15,15,5,8,8,1,120,78,50,25,16,6,9,78,507,10,1615
2004-329,Tokyo,Hard,48,A,2004,20041004,41,103720,1,,Lleyton Hewitt,R,180,AUS,23.60848734,102642,9,,Cyril Saulnier,R,190,FRA,29.13620808,7-5 6-1,3,QF,80,9,4,68,36,29,18,10,5,5,5,8,58,31,23,9,9,0,3,3,3055,64,599
2004-329,Tokyo,Hard,48,A,2004,20041004,42,102562,5,,Jiri Novak,R,190,CZE,29.53867214,103387,4,,Paradorn Srichaphan,R,185,THA,25.30869268,6-4 6-4,3,QF,64,3,1,57,46,35,8,10,2,2,2,1,60,42,32,6,10,3,5,28,1085,21,1245
2004-329,Tokyo,Hard,48,A,2004,20041004,43,102539,,,Bohdan Ulihrach,R,188,CZE,29.61259411,103451,,Q,Bjorn Phau,R,175,GER,25.00205339,7-5 6-4,3,QF,90,1,6,88,53,36,17,11,5,7,7,3,70,37,27,16,11,6,10,140,294,207,190
2004-329,Tokyo,Hard,48,A,2004,20041004,44,103758,7,,Taylor Dent,R,188,USA,23.44695414,104180,16,,Gilles Muller,L,193,LUX,21.4072553,6-4 4-6 6-2,3,QF,95,10,3,84,57,47,13,14,5,6,6,5,82,51,35,19,14,6,9,55,685,78,507
2004-329,Tokyo,Hard,48,A,2004,20041004,45,102562,5,,Jiri Novak,R,190,CZE,29.53867214,103720,1,,Lleyton Hewitt,R,180,AUS,23.60848734,6-4 4-6 6-2,3,SF,96,3,1,80,52,39,15,14,2,4,10,2,82,42,35,15,14,3,7,28,1085,3,3055
2004-329,Tokyo,Hard,48,A,2004,20041004,46,103758,7,,Taylor Dent,R,188,USA,23.44695414,102539,,,Bohdan Ulihrach,R,188,CZE,29.61259411,4-6 6-4 6-1,3,SF,85,12,3,78,54,43,13,14,2,3,6,5,78,45,35,15,13,3,6,55,685,140,294
