tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-0328,Basel,Hard,32,A,2019,20191021,288,105138,4,,Roberto Bautista Agut,R,183,ESP,31.51813826,104755,,,Richard Gasquet,R,185,FRA,33.34154689,6-2 4-6 6-3,3,R16,103,8,1,68,46,39,14,14,1,2,6,1,84,56,38,14,13,3,6,10,2575,64,890
2019-0352,Paris Masters,Hard,64,M,2019,20191028,268,144895,,LL,Corentin Moutet,L,178,FRA,20.52566735,105583,,,Dusan Lajovic,R,180,SRB,29.32785763,6-4 1-6 6-3,3,R64,103,1,4,78,56,40,11,13,1,3,2,1,72,47,35,15,13,0,2,97,584,34,1286
2019-7696,NextGen Finals,Hard,8,F,2019,20191105,287,200005,3,,Ugo Humbert,L,188,FRA,21.35797399,206173,8,,Jannik Sinner,R,188,ITA,18.21765914,4-3(5) 3-4(3) 4-2 4-2,3,RR3,103,11,3,77,46,34,19,12,3,4,4,0,75,46,36,16,12,1,4,55,972,95,596
2019-580,Australian Open,Hard,128,G,2019,20190114,179,200615,,WC,Alexei Popyrin,R,196,AUS,19.44421629,106233,7,,Dominic Thiem,R,185,AUT,25.36344969,7-5 6-4 2-0 RET,5,R64,104,13,3,87,53,40,22,12,5,5,1,2,82,63,41,8,12,7,10,149,360,8,4095
2019-0375,Montpellier,Hard,32,A,2019,20190204,295,105732,7,,Pierre Hugues Herbert,R,188,FRA,27.88501027,133430,3,,Denis Shapovalov,L,185,CAN,19.80835044,7-5 7-6(4),3,QF,104,4,4,74,44,36,17,12,2,3,4,5,84,49,37,17,12,6,8,44,983,25,1485
2019-7434,Sofia,Hard,32,A,2019,20190204,292,104269,6,,Fernando Verdasco,L,188,ESP,35.22245038,105657,,,Marius Copil,R,193,ROU,28.30116359,6-2 4-6 6-1,3,R16,104,8,4,82,51,38,19,13,4,5,10,3,73,41,29,15,12,4,8,26,1455,56,858
2019-0407,Rotterdam,Hard,32,A,2019,20190211,300,104792,,,Gael Monfils,R,193,FRA,32.44626968,104527,,WC,Stan Wawrinka,R,183,SUI,33.87542779,6-3 1-6 6-2,3,F,104,1,3,82,55,34,15,12,7,10,2,0,71,41,26,16,12,6,10,33,1240,68,740
2019-0499,Delray Beach,Hard,32,A,2019,20190218,289,104312,6,,Andreas Seppi,R,190,ITA,34.99247091,111442,,,Jordan Thompson,R,183,AUS,24.83230664,6-3 4-6 6-1,3,R16,104,7,4,61,36,31,14,13,0,2,5,3,81,39,26,17,13,5,10,52,915,68,740
2019-M006,Indian Wells Masters,Hard,128,M,2019,20190304,258,105683,13,,Milos Raonic,R,196,CAN,28.183436,105023,,,Sam Querrey,R,198,USA,31.40588638,7-6(1) 6-4,3,R64,104,18,7,79,37,30,27,11,4,4,10,5,77,43,31,18,11,4,5,14,2275,51,925
2019-M007,Miami Masters,Hard,128,M,2019,20190318,242,126094,,Q,Andrey Rublev,R,188,RUS,21.4072553,105227,9,,Marin Cilic,R,198,CRO,30.46680356,6-4 6-4,3,R64,104,5,4,61,32,23,15,10,0,2,9,4,83,53,35,11,10,18,22,99,603,11,3095
2019-M007,Miami Masters,Hard,128,M,2019,20190318,228,109739,,,Maximilian Marterer,L,,GER,23.75633128,126203,,,Taylor Fritz,R,193,USA,21.3853525,6-4 3-6 6-3,3,R128,104,5,1,75,44,37,18,14,3,4,11,5,83,42,36,19,14,0,2,101,594,56,890
2019-0360,Marrakech,Clay,32,A,2019,20190408,289,106121,,,Taro Daniel,R,191,JPN,26.19301848,104629,,Q,Adrian Menendez Maceiras,R,,ESP,33.44284736,6-2 1-6 6-1,3,R16,104,5,1,61,44,28,11,11,1,4,3,2,68,38,22,15,11,4,9,75,716,139,408
2019-0410,Monte Carlo Masters,Clay,64,M,2019,20190415,272,106065,11,,Marco Cecchinato,R,185,ITA,26.53798768,104527,,,Stan Wawrinka,R,183,SUI,34.04791239,0-6 7-5 6-3,3,R32,104,2,2,92,61,41,14,14,5,9,5,2,69,36,25,18,13,0,3,16,2021,36,1185
2019-0410,Monte Carlo Masters,Clay,64,M,2019,20190415,255,132283,,Q,Lorenzo Sonego,R,191,ITA,23.92881588,104312,,,Andreas Seppi,R,190,ITA,35.14579055,7-6(4) 6-4,3,R64,104,9,1,65,43,39,11,11,0,0,3,2,77,43,32,18,11,2,3,96,622,46,970
2019-0425,Barcelona,Clay,64,A,2019,20190422,251,106426,,,Cristian Garin,R,185,CHI,22.89390828,105373,,,Martin Klizan,L,190,SVK,29.77960301,7-5 6-4,3,R64,104,3,4,76,42,28,16,11,7,10,1,3,70,45,26,10,11,5,10,48,970,47,985
2019-M021,Madrid Masters,Clay,64,M,2019,20190506,249,106298,,,Lucas Pouille,R,185,FRA,25.19644079,106432,13,,Borna Coric,R,188,CRO,22.47227926,6-3 7-5,3,R64,104,6,4,91,52,36,21,11,12,13,7,0,62,38,26,13,10,3,6,28,1385,15,2525
2019-M021,Madrid Masters,Clay,64,M,2019,20190506,242,105550,,,Guido Pella,L,185,ARG,28.96919918,106421,12,,Daniil Medvedev,R,198,RUS,23.23066393,6-2 1-6 6-3,3,R64,104,1,2,83,55,40,13,12,6,8,4,3,70,39,27,15,12,1,4,26,1470,14,2625
2019-M009,Rome Masters,Clay,64,M,2019,20190513,243,105138,,,Roberto Bautista Agut,R,183,ESP,31.07734428,104312,,,Andreas Seppi,R,190,ITA,35.22245038,6-1 3-6 6-1,3,R64,104,3,2,68,47,34,12,12,1,3,1,4,80,51,34,9,11,4,9,20,1645,65,785
2019-7694,Lyon,Clay,32,A,2019,20190520,282,104542,,PR,Jo-Wilfried Tsonga,R,188,FRA,34.08898015,105583,5,,Dusan Lajovic,R,180,SRB,28.88706366,7-6(4) 6-4,3,R32,104,7,2,71,38,30,19,11,3,4,1,2,76,60,37,11,11,1,3,85,633,33,1316
2019-M010,s Hertogenbosch,Grass,32,A,2019,20190610,297,104755,8,,Richard Gasquet,R,185,FRA,32.97741273,111797,,,Nicolas Jarry,R,198,CHI,23.66324435,7-6(8) 6-4,3,QF,104,6,1,86,62,46,13,11,4,4,14,2,74,42,29,21,11,3,4,42,1080,60,855
2019-0500,Halle,Grass,32,A,2019,20190617,289,126610,,,Matteo Berrettini,R,196,ITA,23.17864476,104312,,Q,Andreas Seppi,R,190,ITA,35.31827515,4-6 6-3 6-2,3,R16,104,12,1,71,47,39,15,14,2,3,4,3,86,57,41,11,13,2,5,22,1505,69,770
2019-7650,Antalya,Grass,32,A,2019,20190624,291,111442,3,,Jordan Thompson,R,183,AUS,25.17727584,105614,,,Bradley Klahn,L,190,USA,28.84325804,7-6(7) 6-3,3,R16,104,1,1,73,52,43,9,11,5,5,8,5,70,46,34,11,10,6,7,45,967,89,628
2019-M016,Eastbourne,Grass,32,A,2019,20190624,297,126203,,,Taylor Fritz,R,193,USA,21.65366188,128034,,,Hubert Hurkacz,R,196,POL,22.36276523,6-4 7-6(5),3,QF,104,6,7,89,40,30,27,11,7,8,9,5,81,54,40,11,11,7,9,42,1090,52,923
2019-0439,Umag,Clay,32,A,2019,20190715,286,106099,,Q,Salvatore Caruso,R,185,ITA,26.57905544,106432,2,,Borna Coric,R,188,CRO,22.66392882,6-2 3-6 6-1,3,R16,104,1,2,76,51,34,15,12,5,7,3,4,59,34,22,11,12,2,7,125,441,14,2195
2019-0319,Kitzbuhel,Clay,32,A,2019,20190729,297,106233,1,,Dominic Thiem,R,185,AUT,25.90006845,104665,,,Pablo Andujar,R,180,ESP,33.51129363,7-6(4) 6-4,3,QF,104,5,3,68,37,26,19,11,3,6,0,5,69,43,30,9,11,2,6,4,4595,75,802
2019-0319,Kitzbuhel,Clay,32,A,2019,20190729,289,134770,,,Casper Ruud,R,183,NOR,20.59958932,104897,,Q,Matthias Bachinger,R,188,GER,32.32306639,6-4 7-6(3),3,R16,104,6,4,79,48,37,16,11,7,9,2,4,77,45,29,17,11,7,10,65,869,125,451
2019-7480,Los Cabos,Hard,32,A,2019,20190729,273,106228,,,Juan Ignacio Londero,R,,ARG,25.95208761,106426,6,,Cristian Garin,R,185,CHI,23.16221766,3-6 6-2 6-3,3,R32,104,6,1,87,52,37,19,13,1,2,3,3,80,41,28,22,13,4,7,59,935,37,1233
2019-6242,Winston-Salem,Hard,64,A,2019,20190819,252,104607,,WC,Tomas Berdych,R,196,CZE,33.9192334,104312,,,Andreas Seppi,R,190,ITA,35.49075975,6-1 3-6 6-3,3,R64,104,8,4,78,48,36,14,13,5,8,4,7,79,36,23,21,12,8,13,101,530,77,745
2019-7581,Chengdu,Hard,32,A,2019,20190923,273,105583,5,,Dusan Lajovic,R,180,SRB,29.23203285,106228,,,Juan Ignacio Londero,R,,ARG,26.10540726,6-2 4-6 6-4,3,R32,104,10,3,73,49,37,13,14,1,4,7,2,83,54,33,17,14,4,9,29,1396,57,997
2019-7485,Antwerp,Hard,32,A,2019,20191014,276,104918,,PR,Andy Murray,R,190,GBR,32.41615332,106293,,WC,Kimmer Coppejans,R,180,BEL,25.68104038,6-4 7-6(4),3,R32,104,5,5,73,40,30,15,11,2,5,0,1,67,48,25,10,11,2,6,243,192,158,331
2019-0337,Vienna,Hard,32,A,2019,20191021,279,111202,,,Hyeon Chung,R,188,KOR,23.42231348,105683,,,Milos Raonic,R,196,CAN,28.81587953,6-4 7-5,3,R32,104,1,4,79,45,32,17,11,5,6,10,2,60,43,33,5,11,2,5,139,383,32,1350
2019-M-DC-2019-QLS-M-AUT-CHI-01,Davis Cup QLS R1: AUT vs CHI,Clay,4,D,2019,20190201,2,110602,,,Dennis Novak,R,183,AUT,25.41820671,106426,,,Cristian Garin,R,185,CHI,22.66392882,6-4 6-4,3,RR,104,4,0,77,52,34,12,10,4,6,1,3,77,44,25,14,10,10,14,154,352,95,610
2019-M-DC-2019-QLS-M-BEL-BRA-01,Davis Cup QLS R1: BEL vs BRA,Clay,4,D,2019,20190201,2,106293,,,Kimmer Coppejans,R,180,BEL,24.97193703,104297,,,Rogerio Dutra Silva,R,178,BRA,34.98425736,6-4 6-4,3,RR,104,0,0,66,49,34,12,10,0,0,4,3,66,38,26,14,10,5,7,195,265,139,407
2019-0451,Doha,Hard,32,A,2019,20181231,296,105138,7,,Roberto Bautista Agut,R,183,ESP,30.71321013,104527,,,Stan Wawrinka,R,183,SUI,33.76043806,6-4 6-4,3,QF,105,2,1,70,53,39,8,10,3,3,7,0,86,51,32,18,10,12,14,24,1605,66,785
2019-0891,Pune,Hard,32,A,2019,20181231,294,103333,,,Ivo Karlovic,R,208,CRO,39.8384668,105208,,,Ernests Gulbis,R,190,LAT,30.33538672,7-6(5) 7-6(5),3,QF,105,25,4,83,60,51,12,12,3,3,10,3,78,45,40,18,12,0,0,100,589,95,612
2019-580,Australian Open,Hard,128,G,2019,20190114,128,106298,28,,Lucas Pouille,R,185,FRA,24.88980151,105062,,,Mikhail Kukushkin,R,183,KAZ,31.05270363,6-1 7-5 6-4,5,R128,105,20,1,89,58,46,15,15,3,5,4,2,86,50,30,15,14,5,11,31,1245,56,890
2019-580,Australian Open,Hard,128,G,2019,20190114,105,105657,,,Marius Copil,R,193,ROU,28.24366872,104719,,,Marcel Granollers,R,190,ESP,32.75838467,6-3 6-4 6-4,5,R128,105,11,3,88,53,47,15,15,4,5,10,3,76,45,34,13,14,0,4,60,823,108,525
2019-0506,Buenos Aires,Clay,32,A,2019,20190211,273,104919,,,Leonardo Mayer,R,188,ARG,31.74537988,105583,7,,Dusan Lajovic,R,180,SRB,28.61875428,6-3 7-6(3),3,R32,105,2,5,66,34,26,17,11,1,4,1,4,84,59,36,8,10,4,8,51,920,43,1010
2019-M004,Acapulco,Hard,32,A,2019,20190225,281,104545,3,,John Isner,R,206,USA,33.83436003,105173,,,Adrian Mannarino,L,183,FRA,30.65845311,6-3 4-6 6-3,3,R32,105,18,0,72,46,37,16,14,0,1,3,6,88,49,34,21,14,2,5,9,3270,51,920
2019-0495,Dubai,Hard,32,A,2019,20190225,281,104792,,,Gael Monfils,R,193,FRA,32.48459959,105227,3,,Marin Cilic,R,198,CRO,30.40930869,6-3 4-6 6-0,3,R32,105,7,1,62,36,29,16,12,0,1,1,1,87,54,36,12,13,8,13,23,1560,10,3095
2019-0533,Sao Paulo,Clay,32,A,2019,20190225,292,106198,,,Hugo Dellien,R,180,BOL,25.69472964,106228,7,,Juan Ignacio Londero,R,,ARG,25.53045859,6-4 7-6(3),3,R16,105,8,2,89,58,39,19,11,5,5,6,4,71,45,37,11,11,6,7,95,600,66,794
2019-M007,Miami Masters,Hard,128,M,2019,20190318,297,104545,7,,John Isner,R,206,USA,33.89185489,105138,22,,Roberto Bautista Agut,R,183,ESP,30.92402464,7-6(1) 7-6(5),3,QF,105,24,1,82,61,48,12,12,1,1,3,2,75,49,38,17,12,3,3,9,3485,25,1510
2019-0717,Houston,Clay,32,A,2019,20190408,279,106071,,,Bernard Tomic,R,193,AUS,26.46132786,106045,,,Denis Kudla,R,180,USA,26.63928816,7-6(8) 7-5,3,R32,105,11,3,81,53,37,13,12,2,4,4,8,97,53,36,23,12,5,8,79,704,85,683
2019-0410,Monte Carlo Masters,Clay,64,M,2019,20190415,292,106421,10,,Daniil Medvedev,R,198,RUS,23.17316906,126774,6,,Stefanos Tsitsipas,R,193,GRE,20.67351129,6-2 1-6 6-4,3,R16,105,2,3,66,25,20,21,12,1,4,2,2,78,54,37,9,13,4,8,14,2295,8,3240
2019-0410,Monte Carlo Masters,Clay,64,M,2019,20190415,279,111815,,,Cameron Norrie,L,188,GBR,23.6440794,105916,,,Marton Fucsovics,R,188,HUN,27.18138261,7-6(3) 6-3,3,R32,105,1,2,74,47,31,18,11,3,5,0,4,75,35,25,19,10,5,8,56,925,37,1180
2019-7648,Budapest,Clay,32,A,2019,20190422,296,111513,5,,Laslo Djere,R,188,SRB,23.88774812,105932,4,,Nikoloz Basilashvili,R,185,GEO,27.15947981,3-6 6-2 6-3,3,QF,105,10,0,80,49,30,20,13,8,10,3,5,76,49,35,10,13,2,6,33,1246,18,1930
2019-M009,Rome Masters,Clay,64,M,2019,20190513,276,104926,10,,Fabio Fognini,R,178,ITA,31.96988364,105430,,,Radu Albot,R,175,MDA,29.50034223,7-6(6) 6-3,3,R32,105,2,2,64,38,31,9,10,1,4,1,2,76,51,27,13,11,4,9,12,2920,44,1006
2019-0322,Geneva,Clay,32,A,2019,20190520,292,106198,,,Hugo Dellien,R,180,BOL,25.9247091,104386,,WC,Janko Tipsarevic,R,180,SRB,34.90759754,7-6(3) 6-3,3,R16,105,2,0,66,55,37,4,10,2,4,0,1,98,62,38,13,11,14,18,92,613,317,95
2019-M010,s Hertogenbosch,Grass,32,A,2019,20190610,287,106426,7,,Cristian Garin,R,185,CHI,23.02806297,104898,,,Robin Haase,R,190,NED,32.1779603,7-5 7-5,3,R16,105,3,2,78,47,30,15,12,6,9,8,5,79,44,28,14,12,7,12,32,1240,67,781
2019-0500,Halle,Grass,32,A,2019,20190617,270,100644,2,,Alexander Zverev,R,198,GER,22.15742642,104898,,,Robin Haase,R,190,NED,32.19712526,6-4 7-5,3,R32,105,12,7,80,49,35,14,11,9,11,2,1,81,42,27,17,11,10,14,5,4360,66,781
2019-540,Wimbledon,Grass,128,G,2019,20190701,217,104745,3,,Rafael Nadal,L,185,ESP,33.07597536,105311,,,Joao Sousa,R,185,POR,30.2532512,6-2 6-2 6-2,5,R16,105,5,3,61,35,30,18,12,0,0,4,0,76,52,29,11,12,2,8,2,7945,69,770
2019-6116,Atlanta,Hard,32,A,2019,20190722,271,110536,,Q,Kevin King,U,,USA,28.39425051,105777,,WC,Grigor Dimitrov,R,188,BUL,28.183436,7-5 6-4,3,R32,105,5,9,67,30,22,13,11,3,8,8,8,91,57,34,8,11,16,23,405,34,53,952
2019-0414,Hamburg,Clay,32,A,2019,20190722,286,100644,2,,Alexander Zverev,R,198,GER,22.2532512,105643,,,Federico Delbonis,L,190,ARG,28.79397673,6-4 7-6(2),3,R16,105,6,3,69,45,32,15,11,6,8,1,1,75,45,26,18,11,3,6,5,4325,67,846
2019-7480,Los Cabos,Hard,32,A,2019,20190729,292,126203,5,,Taylor Fritz,R,193,USA,21.74948665,105432,,,Prajnesh Gunneswaran,L,,IND,29.70841889,4-6 6-3 6-2,3,R16,105,7,2,83,53,40,17,14,5,6,5,3,86,41,30,21,13,3,6,28,1450,90,609
2019-6242,Winston-Salem,Hard,64,A,2019,20190819,277,105936,8,,Filip Krajinovic,R,185,SRB,27.47433265,104607,,WC,Tomas Berdych,R,196,CZE,33.9192334,3-6 7-5 6-1,3,R32,105,9,1,82,46,32,17,14,7,12,9,5,70,38,26,11,14,3,10,51,1018,101,530
2019-6242,Winston-Salem,Hard,64,A,2019,20190819,247,117353,,,Duck Hee Lee,R,175,KOR,21.2238193,105967,,,Henri Laaksonen,R,185,SUI,27.38398357,7-6(4) 6-1,3,R64,105,9,2,66,40,28,17,10,2,3,4,2,71,41,25,14,9,8,11,212,226,120,462
2019-0429,Stockholm,Hard,32,A,2019,20191014,279,144707,,WC,Mikael Ymer,R,183,SWE,21.09514031,105311,,,Joao Sousa,R,185,POR,30.54072553,7-5 6-4,3,R32,105,2,2,68,46,25,14,11,3,7,3,1,67,39,21,12,11,4,10,75,753,64,941
2019-0328,Basel,Hard,32,A,2019,20191021,284,105430,,,Radu Albot,R,175,MDA,29.94113621,105583,,,Dusan Lajovic,R,180,SRB,29.30869268,2-6 6-3 6-4,3,R32,105,1,3,74,45,32,19,14,0,2,8,2,83,63,44,11,13,6,8,49,1057,33,1341
2019-0337,Vienna,Hard,32,A,2019,20191021,271,105916,,Q,Marton Fucsovics,R,188,HUN,27.69883641,132283,,,Lorenzo Sonego,R,191,ITA,24.44626968,6-4 6-4,3,R32,105,2,2,65,35,25,15,10,4,6,6,2,67,38,26,12,10,4,8,67,840,56,990
2019-M-DC-2019-QLS-M-CAN-SVK-01,Davis Cup QLS R1: CAN vs SVK,Clay,4,D,2019,20190201,4,133430,,,Denis Shapovalov,L,185,CAN,19.78918549,105373,,,Martin Klizan,L,190,SVK,29.54962355,7-6(4) 6-4,3,RR,105,6,3,78,57,40,11,11,2,3,0,1,80,65,42,8,11,4,6,25,1485,38,1066
2019-M020,Brisbane,Hard,32,A,2019,20181231,297,104542,,PR,Jo-Wilfried Tsonga,R,188,FRA,33.70568104,200282,7,,Alex De Minaur,R,183,AUS,19.86858316,6-4 7-6(2),3,QF,106,12,2,68,43,34,15,11,4,5,1,2,81,60,38,9,11,4,6,239,200,31,1298
2019-580,Australian Open,Hard,128,G,2019,20190114,225,104745,2,,Rafael Nadal,L,185,ESP,32.61601643,126774,14,,Stefanos Tsitsipas,R,193,GRE,20.42436687,6-2 6-4 6-0,5,SF,106,5,0,61,40,34,15,12,1,1,5,2,65,45,29,6,12,5,11,2,7480,15,2095
2019-7434,Sofia,Hard,32,A,2019,20190204,279,120424,,Q,Yannick Maden,R,185,GER,29.27036277,105173,,,Adrian Mannarino,L,183,FRA,30.60095825,6-4 7-6(4),3,R32,106,1,2,77,43,29,19,11,3,5,7,6,83,37,25,22,11,5,8,121,468,46,965
2019-0407,Rotterdam,Hard,32,A,2019,20190211,277,104792,,,Gael Monfils,R,193,FRA,32.44626968,105676,8,,David Goffin,R,180,BEL,28.18069815,7-6(5) 7-5,3,R32,106,12,3,75,47,33,15,12,5,8,2,0,71,37,27,18,12,3,7,33,1240,21,1740
2019-6932,Rio de Janeiro,Clay,32,A,2019,20190218,286,200000,,WC,Felix Auger Aliassime,R,193,CAN,18.52977413,106426,,,Cristian Garin,R,185,CHI,22.72142368,7-5 6-4,3,R16,106,6,1,68,46,35,8,11,3,6,3,6,80,46,31,10,11,9,14,104,540,91,623
2019-0717,Houston,Clay,32,A,2019,20190408,287,105967,,Q,Henri Laaksonen,R,185,SUI,27.01984942,105992,,,Ryan Harrison,R,183,USA,26.91854894,6-4 7-5,3,R16,106,5,4,68,32,26,18,11,6,8,3,9,92,45,34,17,11,11,15,126,452,107,545
2019-0360,Marrakech,Clay,32,A,2019,20190408,270,106210,,,Jiri Vesely,L,198,CZE,25.74401095,104926,2,,Fabio Fognini,R,178,ITA,31.87405886,7-6(2) 6-4,3,R32,106,10,2,71,42,35,15,11,3,4,6,2,82,48,34,14,11,5,7,101,588,18,1885
2019-0425,Barcelona,Clay,64,A,2019,20190422,278,105550,,,Guido Pella,L,185,ARG,28.93086927,111575,6,,Karen Khachanov,R,198,RUS,22.91854894,6-2 7-6(4),3,R32,106,1,3,76,54,35,10,10,5,8,5,3,77,45,26,12,10,5,10,28,1375,13,2730
2019-0425,Barcelona,Clay,64,A,2019,20190422,275,200000,16,,Felix Auger Aliassime,R,193,CAN,18.70225873,104291,,,Malek Jaziri,R,185,TUN,35.25256674,6-3 7-6(7),3,R32,106,3,2,67,47,36,12,11,0,1,0,4,80,47,29,18,10,3,5,31,1282,72,757
2019-7290,Estoril,Clay,32,A,2019,20190429,297,126774,1,,Stefanos Tsitsipas,R,193,GRE,20.7118412,106249,,Q,Joao Domingues,R,178,POR,25.5633128,7-6(3) 6-4,3,QF,106,3,3,64,38,27,16,11,2,4,0,0,88,71,41,8,11,6,9,10,3030,214,237
2019-0308,Munich,Clay,32,A,2019,20190429,276,106121,,,Taro Daniel,R,191,JPN,26.25051335,200005,,,Ugo Humbert,L,188,FRA,20.84052019,6-4 6-4,3,R32,106,3,1,69,41,29,12,10,7,9,2,2,60,38,23,10,10,3,7,72,769,64,823
2019-520,Roland Garros,Clay,128,G,2019,20190527,1210,104655,,,Pablo Cuevas,R,180,URU,33.39904175,106378,28,,Kyle Edmund,R,188,GBR,24.38056126,7-6(3) 6-3 2-1 RET,5,R64,106,6,1,69,43,34,17,12,0,1,2,1,80,48,30,16,12,2,5,47,983,30,1325
2019-M016,Eastbourne,Grass,32,A,2019,20190624,298,105023,,,Sam Querrey,R,198,USA,31.71252567,105341,,Q,Thomas Fabbiano,R,,ITA,30.07802875,6-3 6-7(4) 6-3,3,SF,106,33,4,95,73,61,11,16,2,2,3,2,85,66,49,9,14,6,8,79,680,102,543
2019-M016,Eastbourne,Grass,32,A,2019,20190624,278,105554,,WC,Daniel Evans,R,175,GBR,29.08692676,105430,8,,Radu Albot,R,175,MDA,29.61533196,7-6(2) 6-2,3,R32,106,5,2,69,40,30,18,10,9,10,3,5,70,52,33,9,10,3,6,65,818,41,1126
2019-540,Wimbledon,Grass,128,G,2019,20190701,116,104731,4,,Kevin Anderson,R,203,RSA,33.11978097,105732,,,Pierre Hugues Herbert,R,188,FRA,28.28747433,6-3 6-4 6-2,5,R128,106,16,1,79,46,37,24,14,7,7,4,3,82,55,33,14,13,3,7,8,3610,39,1143
2019-540,Wimbledon,Grass,128,G,2019,20190701,186,104542,,,Jo-Wilfried Tsonga,R,188,FRA,34.20396988,105575,,,Ricardas Berankis,R,175,LTU,29.02669405,7-6(4) 6-3 6-3,5,R64,106,13,2,88,52,45,22,16,3,4,2,3,83,42,30,25,15,3,7,72,750,77,714
2019-0316,Bastad,Clay,32,A,2019,20190715,286,105077,,,Albert Ramos,L,188,ESP,31.49075975,104269,2,,Fernando Verdasco,L,188,ESP,35.66324435,6-2 6-4,3,R16,106,2,3,78,49,35,14,9,8,9,2,4,57,33,20,10,9,10,14,99,569,26,1405
2019-0319,Kitzbuhel,Clay,32,A,2019,20190729,271,104871,,,Jeremy Chardy,R,188,FRA,32.45722108,106065,,,Marco Cecchinato,R,185,ITA,26.82546201,7-6(8) 7-5,3,R32,106,4,6,75,44,33,12,12,1,5,5,2,90,60,41,9,12,8,13,74,805,62,880
2019-M035,Washington,Hard,64,A,2019,20190729,276,200000,9,,Felix Auger Aliassime,R,193,CAN,18.9705681,124187,,,Reilly Opelka,R,211,USA,21.91649555,6-4 3-6 6-4,3,R32,106,12,6,70,47,42,12,14,1,2,22,1,80,56,44,14,15,2,4,22,1707,43,1027
2019-0421,Canada Masters,Hard,64,M,2019,20190805,292,104926,7,,Fabio Fognini,R,178,ITA,32.19986311,105173,,,Adrian Mannarino,L,183,FRA,31.09924709,6-2 7-5,3,R16,106,3,1,62,43,28,10,10,2,4,7,2,77,50,29,10,10,7,12,11,2420,69,836
2019-0421,Canada Masters,Hard,64,M,2019,20190805,279,105138,10,,Roberto Bautista Agut,R,183,ESP,31.30732375,106043,,,Diego Schwartzman,R,170,ARG,26.96783025,6-2 7-5,3,R32,106,2,1,59,37,25,12,10,4,6,2,4,86,52,27,14,10,7,12,13,2215,23,1690
2019-M024,Cincinnati Masters,Hard,64,M,2019,20190812,276,105138,11,,Roberto Bautista Agut,R,183,ESP,31.32648871,126207,,,Frances Tiafoe,R,188,USA,21.5578371,6-3 3-6 6-1,3,R32,106,8,1,93,64,47,13,13,6,7,2,4,55,36,25,12,12,1,4,11,2395,52,970
2019-M024,Cincinnati Masters,Hard,64,M,2019,20190812,248,106043,,,Diego Schwartzman,R,170,ARG,26.98699521,111513,,,Laslo Djere,R,188,SRB,24.19438741,7-6(2) 6-3,3,R64,106,0,5,74,43,29,15,11,5,8,3,2,70,51,30,5,10,5,9,24,1645,37,1235
2019-6242,Winston-Salem,Hard,64,A,2019,20190819,290,105449,,,Steve Johnson,R,188,USA,29.65092402,134770,12,,Casper Ruud,R,183,NOR,20.65708419,6-2 7-6(5),3,R16,106,10,6,67,38,31,15,10,2,3,1,7,80,46,32,15,10,1,4,82,670,54,976
2019-560,US Open,Hard,128,G,2019,20190826,212,104527,23,,Stan Wawrinka,R,183,SUI,34.41204654,104925,1,,Novak Djokovic,R,188,SRB,32.26283368,6-4 7-5 2-1 RET,5,R16,106,9,3,70,38,32,18,12,4,5,2,5,73,44,31,12,13,3,7,24,1535,1,11685
2019-7581,Chengdu,Hard,32,A,2019,20190923,277,122330,,,Alexander Bublik,R,196,KAZ,22.26694045,126203,6,,Taylor Fritz,R,193,USA,21.9028063,4-6 7-5 7-5,3,R32,106,25,9,92,58,48,20,17,4,5,7,1,101,69,54,14,17,0,2,71,860,30,1385
2019-M015,Beijing,Hard,32,A,2019,20190930,296,111575,4,,Karen Khachanov,R,198,RUS,23.35934292,104926,6,,Fabio Fognini,R,178,ITA,32.35318275,3-6 6-3 6-1,3,QF,106,7,3,79,50,32,17,12,5,7,1,4,70,34,22,21,13,2,7,9,2810,12,2370
2019-5014,Shanghai Masters,Hard,64,M,2019,20191007,290,104926,10,,Fabio Fognini,R,178,ITA,32.37234771,111575,7,,Karen Khachanov,R,198,RUS,23.37850787,6-3 7-5,3,R16,106,4,5,79,38,28,24,11,7,8,11,3,79,41,30,17,10,9,12,12,2280,9,2945
2019-0429,Stockholm,Hard,32,A,2019,20191014,292,105216,,LL,Yuichi Sugita,R,173,JPN,31.06913073,105882,,,Stefano Travaglia,R,185,ITA,27.8220397,7-6(6) 6-4,3,R16,106,3,2,73,45,35,18,11,1,1,16,1,85,42,33,21,11,3,4,129,429,83,645
2019-0429,Stockholm,Hard,32,A,2019,20191014,278,105649,,Q,Cedrik Marcel Stebe,L,183,GER,29.01300479,111790,,,Brayden Schnur,R,,CAN,24.27926078,6-2 3-6 6-1,3,R32,106,5,2,66,43,33,14,12,1,2,5,4,85,56,37,12,12,9,13,213,230,97,571
