tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2014-807,Acapulco,Hard,32,A,2014,20140224,23,104468,6,,Gilles Simon,R,183,FRA,29.16084873,105385,,LL,Donald Young,L,183,USA,24.59137577,6-4 6-3,3,R16,80,1,1,55,38,24,7,9,4,7,2,2,58,40,16,9,10,3,9,23,1485,91,602
2014-807,Acapulco,Hard,32,A,2014,20140224,24,104918,2,,Andy Murray,R,190,GBR,26.7816564,105311,,,Joao Sousa,R,185,POR,24.90622861,6-3 6-4,3,R16,101,6,0,64,33,21,22,10,2,3,0,3,68,35,24,13,9,6,9,7,4795,44,991
2014-807,Acapulco,Hard,32,A,2014,20140224,25,104731,5,,Kevin Anderson,R,203,RSA,27.77275838,103970,1,,David Ferrer,R,175,ESP,31.89869952,2-6 4-2 RET,3,QF,76,3,1,47,28,21,6,7,3,6,0,1,42,27,17,8,7,3,5,21,1685,4,5370
2014-807,Acapulco,Hard,32,A,2014,20140224,26,105238,,,Alexandr Dolgopolov,R,180,UKR,25.29774127,103333,,,Ivo Karlovic,R,208,CRO,34.98973306,6-4 7-6(4),3,QF,100,11,3,74,42,34,21,11,3,3,18,4,73,50,42,10,11,7,8,38,1070,55,827
2014-807,Acapulco,Hard,32,A,2014,20140224,27,105777,4,,Grigor Dimitrov,R,188,BUL,22.77891855,105208,7,,Ernests Gulbis,R,190,LAT,25.48665298,4-6 7-6(2) 7-5,3,QF,160,4,7,114,71,50,18,17,7,12,15,12,101,64,49,8,17,2,7,22,1675,18,1788
2014-807,Acapulco,Hard,32,A,2014,20140224,28,104918,2,,Andy Murray,R,190,GBR,26.7816564,104468,6,,Gilles Simon,R,183,FRA,29.16084873,1-6 7-6(4) 6-2,3,QF,155,5,3,96,51,35,20,14,3,9,2,2,78,44,24,19,13,0,5,7,4795,23,1485
2014-807,Acapulco,Hard,32,A,2014,20140224,29,104731,5,,Kevin Anderson,R,203,RSA,27.77275838,105238,,,Alexandr Dolgopolov,R,180,UKR,25.29774127,6-1 5-7 6-4,3,SF,120,19,2,77,50,43,17,15,0,1,7,1,92,60,40,18,14,10,13,21,1685,38,1070
2014-807,Acapulco,Hard,32,A,2014,20140224,30,105777,4,,Grigor Dimitrov,R,188,BUL,22.77891855,104918,2,,Andy Murray,R,190,GBR,26.7816564,4-6 7-6(5) 7-6(3),3,SF,175,5,2,107,74,59,16,17,3,6,4,1,109,72,57,20,17,5,7,22,1675,7,4795
2014-807,Acapulco,Hard,32,A,2014,20140224,31,105777,4,,Grigor Dimitrov,R,188,BUL,22.77891855,104731,5,,Kevin Anderson,R,203,RSA,27.77275838,7-6(1) 3-6 7-6(5),3,F,178,7,1,105,72,50,23,16,3,5,13,7,119,82,59,19,17,2,3,22,1675,21,1685
2014-495,Dubai,Hard,32,A,2014,20140224,1,104925,1,,Novak Djokovic,R,188,SRB,26.76249144,104797,,,Denis Istomin,R,188,UZB,27.4661191,6-3 6-3,3,R32,84,6,2,66,44,32,12,9,4,4,3,1,71,43,28,11,9,9,12,2,10580,54,830
2014-495,Dubai,Hard,32,A,2014,20140224,2,105138,,,Roberto Bautista Agut,R,183,ESP,25.86447639,104494,,Q,Adrian Ungur,R,178,ROU,29.08145106,6-1 6-3,3,R32,66,3,2,51,34,26,8,8,5,6,2,6,56,30,15,10,8,7,12,51,885,126,469
2014-495,Dubai,Hard,32,A,2014,20140224,3,104868,,WC,James Ward,R,190,GBR,27.04175222,104559,,,Teymuraz Gabashvili,R,188,RUS,28.75838467,2-6 6-4 7-6(6),3,R32,141,6,3,100,68,46,14,15,3,7,7,4,104,61,43,19,15,7,10,177,291,60,761
2014-495,Dubai,Hard,32,A,2014,20140224,4,104022,6,,Mikhail Youzhny,R,183,RUS,31.66872005,104308,,,Michal Przysiezny,R,185,POL,30.02327173,6-3 6-4,3,R32,74,2,2,51,28,21,16,9,2,3,3,3,57,34,19,12,10,3,7,15,2100,75,685
2014-495,Dubai,Hard,32,A,2014,20140224,5,103819,4,,Roger Federer,R,185,SUI,32.54757016,103794,,,Benjamin Becker,R,178,GER,32.69267625,6-1 6-4,3,R32,62,5,2,50,31,26,12,9,1,1,1,3,62,34,21,13,8,1,4,8,4305,90,605
2014-495,Dubai,Hard,32,A,2014,20140224,6,103285,,,Radek Stepanek,R,185,CZE,35.24435318,103188,,,Michael Russell,R,173,USA,35.81930185,5-7 6-3 6-1,3,R32,122,4,1,86,52,35,18,14,2,5,3,4,87,45,24,21,14,4,10,48,925,106,537
2014-495,Dubai,Hard,32,A,2014,20140224,7,104586,,,Lukas Rosol,R,196,CZE,28.58863792,104978,,,Daniel Brands,R,196,GER,26.6091718,7-6(4) 6-4,3,R32,75,9,3,70,42,34,15,11,3,4,10,3,72,47,34,14,11,3,5,49,906,69,719
2014-495,Dubai,Hard,32,A,2014,20140224,8,104098,8,,Dmitry Tursunov,R,185,RUS,31.20328542,105041,,Q,Lukas Lacko,R,185,SVK,26.31074606,7-5 6-1,3,R32,70,7,3,59,19,15,28,10,4,4,6,0,54,30,20,11,9,2,5,29,1257,101,552
2014-495,Dubai,Hard,32,A,2014,20140224,9,104542,5,,Jo-Wilfried Tsonga,R,188,FRA,28.8569473,103812,,,Victor Hanescu,R,198,ROU,32.59685147,6-2 6-4,3,R32,72,5,0,47,27,22,12,9,0,1,1,1,58,38,23,6,9,6,10,10,2785,80,661
2014-495,Dubai,Hard,32,A,2014,20140224,10,103786,,,Nikolay Davydenko,R,178,RUS,32.73100616,104979,,,Andrey Golubev,R,185,KAZ,26.59548255,7-6(6) 6-4,3,R32,91,1,2,62,40,28,14,11,1,4,3,4,72,43,28,11,11,1,5,63,735,72,705
2014-495,Dubai,Hard,32,A,2014,20140224,11,104660,,,Sergiy Stakhovsky,R,193,UKR,28.13415469,104471,,,Ivan Dodig,R,183,CRO,29.14442163,7-6(6) 6-7(4) 6-2,3,R32,137,8,0,99,67,54,23,16,5,5,12,5,113,64,47,29,16,5,7,88,619,33,1170
2014-495,Dubai,Hard,32,A,2014,20140224,12,104607,3,,Tomas Berdych,R,196,CZE,28.43805613,105657,,Q,Marius Copil,R,193,ROU,23.35660507,6-3 6-4,3,R32,79,3,6,54,30,28,14,10,1,1,8,5,67,35,25,14,9,5,7,6,4890,159,335
2014-495,Dubai,Hard,32,A,2014,20140224,13,104259,7,,Philipp Kohlschreiber,R,178,GER,30.36002738,105217,,Q,Thiemo De Bakker,R,193,NED,25.43189596,6-3 6-3,3,R32,65,4,4,57,29,23,16,9,4,5,5,1,55,29,22,10,9,4,8,26,1375,150,362
2014-495,Dubai,Hard,32,A,2014,20140224,14,104312,,,Andreas Seppi,R,190,ITA,30.00958248,104252,,,Florian Mayer,R,190,GER,30.39014374,4-6 6-1 7-5,3,R32,118,5,2,90,43,30,27,15,6,9,3,2,98,54,30,24,14,12,17,31,1210,30,1245
2014-495,Dubai,Hard,32,A,2014,20140224,15,104291,,WC,Malek Jaziri,R,185,TUN,30.0971937,104997,,,Igor Sijsling,R,190,NED,26.52156057,0-6 6-4 7-6(4),3,R32,112,6,7,105,52,37,24,14,8,12,7,2,79,51,38,16,14,2,4,137,412,53,846
2014-495,Dubai,Hard,32,A,2014,20140224,16,104500,,WC,Somdev Devvarman,R,180,IND,29.0294319,105223,2,,Juan Martin del Potro,R,198,ARG,25.42094456,7-6(3) RET,3,R32,67,5,1,43,19,12,16,6,3,4,4,0,42,24,17,11,6,4,5,78,662,5,4960
2014-495,Dubai,Hard,32,A,2014,20140224,17,104925,1,,Novak Djokovic,R,188,SRB,26.76249144,105138,,,Roberto Bautista Agut,R,183,ESP,25.86447639,6-1 6-3,3,R16,58,4,2,47,34,26,6,8,1,2,0,1,46,31,13,8,8,3,8,2,10580,51,885
2014-495,Dubai,Hard,32,A,2014,20140224,18,104022,6,,Mikhail Youzhny,R,183,RUS,31.66872005,104868,,WC,James Ward,R,190,GBR,27.04175222,6-1 7-6(3),3,R16,95,4,1,64,35,29,15,10,0,1,3,2,64,36,25,11,9,4,7,15,2100,177,291
2014-495,Dubai,Hard,32,A,2014,20140224,19,103819,4,,Roger Federer,R,185,SUI,32.54757016,103285,,,Radek Stepanek,R,185,CZE,35.24435318,6-2 6-7(4) 6-3,3,R16,129,8,5,87,54,39,16,14,4,8,3,3,97,48,30,20,15,4,12,8,4305,48,925
2014-495,Dubai,Hard,32,A,2014,20140224,20,104586,,,Lukas Rosol,R,196,CZE,28.58863792,104098,8,,Dmitry Tursunov,R,185,RUS,31.20328542,6-4 7-6(4),3,R16,89,14,4,77,45,36,19,11,5,5,11,3,88,47,33,22,11,4,5,49,906,29,1257
2014-495,Dubai,Hard,32,A,2014,20140224,21,104542,5,,Jo-Wilfried Tsonga,R,188,FRA,28.8569473,103786,,,Nikolay Davydenko,R,178,RUS,32.73100616, W/O,3,R16,,,,,,,,,,,,,,,,,,,,10,2785,63,735
2014-495,Dubai,Hard,32,A,2014,20140224,22,104607,3,,Tomas Berdych,R,196,CZE,28.43805613,104660,,,Sergiy Stakhovsky,R,193,UKR,28.13415469,6-2 6-1,3,R16,57,1,0,40,15,12,17,8,0,1,2,2,40,19,10,8,7,4,9,6,4890,88,619
2014-495,Dubai,Hard,32,A,2014,20140224,23,104259,7,,Philipp Kohlschreiber,R,178,GER,30.36002738,104312,,,Andreas Seppi,R,190,ITA,30.00958248,6-3 6-3,3,R16,80,5,0,71,41,32,15,9,4,4,7,1,61,38,24,10,9,1,4,26,1375,31,1210
2014-495,Dubai,Hard,32,A,2014,20140224,24,104291,,WC,Malek Jaziri,R,185,TUN,30.0971937,104500,,WC,Somdev Devvarman,R,180,IND,29.0294319,6-3 7-5,3,R16,95,9,0,69,36,25,19,10,8,10,4,3,64,32,19,15,11,4,9,137,412,78,662
2014-495,Dubai,Hard,32,A,2014,20140224,25,104925,1,,Novak Djokovic,R,188,SRB,26.76249144,104022,6,,Mikhail Youzhny,R,183,RUS,31.66872005, W/O,3,QF,,,,,,,,,,,,,,,,,,,,2,10580,15,2100
2014-495,Dubai,Hard,32,A,2014,20140224,26,103819,4,,Roger Federer,R,185,SUI,32.54757016,104586,,,Lukas Rosol,R,196,CZE,28.58863792,6-2 6-2,3,QF,58,4,1,48,30,24,8,8,1,2,2,2,55,27,13,11,8,6,11,8,4305,49,906
2014-495,Dubai,Hard,32,A,2014,20140224,27,104607,3,,Tomas Berdych,R,196,CZE,28.43805613,104542,5,,Jo-Wilfried Tsonga,R,188,FRA,28.8569473,6-4 6-3,3,QF,88,3,3,64,40,30,15,10,5,5,5,3,61,29,24,14,9,5,7,6,4890,10,2785
2014-495,Dubai,Hard,32,A,2014,20140224,28,104259,7,,Philipp Kohlschreiber,R,178,GER,30.36002738,104291,,WC,Malek Jaziri,R,185,TUN,30.0971937,6-2 6-3,3,QF,72,2,1,51,28,26,13,9,0,0,3,5,50,21,12,14,8,1,4,26,1375,137,412
2014-495,Dubai,Hard,32,A,2014,20140224,29,103819,4,,Roger Federer,R,185,SUI,32.54757016,104925,1,,Novak Djokovic,R,188,SRB,26.76249144,3-6 6-3 6-2,3,SF,106,7,0,77,46,35,18,13,5,6,5,2,86,53,36,19,13,4,7,8,4305,2,10580
2014-495,Dubai,Hard,32,A,2014,20140224,30,104607,3,,Tomas Berdych,R,196,CZE,28.43805613,104259,7,,Philipp Kohlschreiber,R,178,GER,30.36002738,7-5 7-5,3,SF,89,5,1,64,39,32,14,12,0,1,1,0,69,36,25,20,12,4,7,6,4890,26,1375
2014-495,Dubai,Hard,32,A,2014,20140224,31,103819,4,,Roger Federer,R,185,SUI,32.54757016,104607,3,,Tomas Berdych,R,196,CZE,28.43805613,3-6 6-4 6-3,3,F,119,8,1,84,43,36,19,14,7,10,5,1,85,41,27,20,14,6,10,8,4305,6,4890
2014-533,Sao Paulo,Clay,28,A,2014,20140224,1,103808,,Q,Potito Starace,R,188,ITA,32.61601643,105292,,,Alejandro Gonzalez,R,,COL,25.045859,4-6 6-2 6-3,3,R32,110,3,1,88,64,43,12,13,5,7,6,2,91,59,39,13,14,7,12,152,354,76,676
2014-533,Sao Paulo,Clay,28,A,2014,20140224,2,104547,,,Horacio Zeballos,L,188,ARG,28.82956879,104655,,,Pablo Cuevas,R,180,URU,28.14784394,7-6(3) 3-6 6-3,3,R32,127,5,0,109,56,43,31,15,8,9,18,2,80,44,39,24,15,0,1,116,500,197,260
2014-533,Sao Paulo,Clay,28,A,2014,20140224,3,105550,,,Guido Pella,L,185,ARG,23.77549624,104919,7,,Leonardo Mayer,R,188,ARG,26.7816564,7-6(4) 6-7(3) 7-6(4),3,R32,154,9,1,123,78,65,25,18,6,7,11,7,120,77,64,22,18,2,3,113,513,59,764
2014-533,Sao Paulo,Clay,28,A,2014,20140224,4,105077,,,Albert Ramos,L,188,ESP,26.10540726,105671,,Q,Gastao Elias,R,178,POR,23.25256674,6-3 3-6 6-2,3,R32,131,2,3,88,56,37,19,13,4,6,6,2,89,42,33,21,13,7,11,86,623,169,302
2014-533,Sao Paulo,Clay,28,A,2014,20140224,5,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,105137,,Q,Pere Riba,R,183,ESP,25.88364134,7-5 6-3,3,R32,99,6,2,71,41,32,19,11,3,3,9,2,72,37,28,19,10,5,7,114,512,127,468
2014-533,Sao Paulo,Clay,28,A,2014,20140224,6,104297,,Q,Rogerio Dutra Silva,R,178,BRA,30.05886379,104198,6,,Guillermo Garcia Lopez,R,188,ESP,30.72689938,1-6 7-5 6-3,3,R32,138,4,2,115,77,48,19,14,12,15,4,5,91,43,30,25,14,5,8,147,367,52,861
2014-533,Sao Paulo,Clay,28,A,2014,20140224,7,105064,,WC,Thomaz Bellucci,L,188,BRA,26.15468857,105053,8,,Santiago Giraldo,R,188,COL,26.24503765,4-6 7-5 6-3,3,R32,126,6,1,91,56,38,23,16,4,7,2,1,86,55,37,16,15,6,10,108,532,58,773
2014-533,Sao Paulo,Clay,28,A,2014,20140224,8,104890,,,Andreas Haider Maurer,R,190,AUT,26.92950034,104714,,,Julian Reister,R,188,GER,27.89869952,6-2 4-6 6-1,3,R32,109,8,0,93,56,43,17,13,6,7,3,1,68,43,28,12,12,4,8,110,521,109,524
2014-533,Sao Paulo,Clay,28,A,2014,20140224,9,105373,,,Martin Klizan,L,190,SVK,24.62422998,106105,,WC,Guilherme Clezar,R,183,BRA,21.14989733,6-4 6-3,3,R32,71,12,7,57,26,23,19,10,2,2,3,0,50,32,25,8,9,0,2,97,579,166,321
2014-533,Sao Paulo,Clay,28,A,2014,20140224,10,105154,,WC,Joao Souza,R,193,BRA,25.7467488,104898,5,,Robin Haase,R,190,NED,26.88843258,7-5 6-4,3,R32,103,4,0,66,48,40,8,11,4,4,3,0,74,43,32,14,11,3,5,129,458,45,957
2014-533,Sao Paulo,Clay,28,A,2014,20140224,11,103656,,,Albert Montanes,R,175,ESP,33.24572211,105379,,,Aljaz Bedene,R,181,SLO,24.60506502,6-2 6-2,3,R32,60,0,0,40,30,25,8,8,3,3,1,1,43,20,13,11,8,0,4,68,726,103,548
2014-533,Sao Paulo,Clay,28,A,2014,20140224,12,105643,,,Federico Delbonis,L,190,ARG,23.38945927,103835,,,Filippo Volandri,R,183,ITA,32.47091034,6-1 6-2,3,R32,47,8,1,40,30,25,6,8,2,3,2,1,39,24,11,4,7,2,7,61,744,82,658
2014-533,Sao Paulo,Clay,28,A,2014,20140224,13,103163,1,,Tommy Haas,R,188,GER,35.89596167,103808,,Q,Potito Starace,R,188,ITA,32.61601643,7-6(2) 6-3,3,R16,90,5,3,68,40,35,13,10,1,1,6,2,78,52,36,13,11,6,8,12,2435,152,354
2014-533,Sao Paulo,Clay,28,A,2014,20140224,14,104547,,,Horacio Zeballos,L,188,ARG,28.82956879,105550,,,Guido Pella,L,185,ARG,23.77549624,6-3 6-4,3,R16,74,6,0,53,39,33,6,10,1,2,6,1,58,37,25,9,9,7,10,116,500,113,513
2014-533,Sao Paulo,Clay,28,A,2014,20140224,15,104338,4,,Juan Monaco,R,185,ARG,29.908282,105077,,,Albert Ramos,L,188,ESP,26.10540726,7-6(4) 2-6 7-5,3,R16,173,5,4,129,85,53,23,16,14,18,5,4,108,65,42,21,16,4,7,43,1000,86,623
2014-533,Sao Paulo,Clay,28,A,2014,20140224,16,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,104297,,Q,Rogerio Dutra Silva,R,178,BRA,30.05886379,6-4 6-3,3,R16,71,1,3,51,26,22,14,10,0,2,1,2,45,29,16,8,9,0,4,114,512,147,367
2014-533,Sao Paulo,Clay,28,A,2014,20140224,17,105064,,WC,Thomaz Bellucci,L,188,BRA,26.15468857,104890,,,Andreas Haider Maurer,R,190,AUT,26.92950034,7-6(4) 5-7 6-3,3,R16,157,16,1,103,65,50,22,17,6,8,6,4,122,63,48,29,16,7,9,108,532,110,521
2014-533,Sao Paulo,Clay,28,A,2014,20140224,18,105373,,,Martin Klizan,L,190,SVK,24.62422998,104719,3,,Marcel Granollers,R,190,ESP,27.87132101,6-4 6-3,3,R16,86,4,3,67,34,25,18,10,5,7,1,1,54,25,15,13,9,0,4,97,579,36,1120
2014-533,Sao Paulo,Clay,28,A,2014,20140224,19,103656,,,Albert Montanes,R,175,ESP,33.24572211,105154,,WC,Joao Souza,R,193,BRA,25.7467488,6-4 2-3 RET,3,R16,72,2,1,41,27,21,9,7,3,3,2,0,47,33,26,7,8,3,4,68,726,129,458
2014-533,Sao Paulo,Clay,28,A,2014,20140224,20,105643,,,Federico Delbonis,L,190,ARG,23.38945927,104597,2,,Nicolas Almagro,R,183,ESP,28.5119781,3-6 6-3 6-2,3,R16,91,10,0,82,56,44,12,13,9,10,10,5,69,38,32,13,13,2,5,61,744,17,1930
2014-533,Sao Paulo,Clay,28,A,2014,20140224,21,103163,1,,Tommy Haas,R,188,GER,35.89596167,104547,,,Horacio Zeballos,L,188,ARG,28.82956879,6-3 5-7 6-2,3,QF,102,10,4,81,43,37,25,15,5,6,7,2,85,51,40,14,14,3,6,12,2435,116,500
2014-533,Sao Paulo,Clay,28,A,2014,20140224,22,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,104338,4,,Juan Monaco,R,185,ARG,29.908282,7-6(6) 6-7(4) 6-4,3,QF,154,12,4,99,58,46,22,17,2,6,0,2,114,79,51,16,17,2,7,114,512,43,1000
2014-533,Sao Paulo,Clay,28,A,2014,20140224,23,105064,,WC,Thomaz Bellucci,L,188,BRA,26.15468857,105373,,,Martin Klizan,L,190,SVK,24.62422998,6-3 6-3,3,QF,75,5,2,47,30,29,7,9,0,0,4,3,65,36,26,12,9,5,8,108,532,97,579
2014-533,Sao Paulo,Clay,28,A,2014,20140224,24,105643,,,Federico Delbonis,L,190,ARG,23.38945927,103656,,,Albert Montanes,R,175,ESP,33.24572211,6-4 6-3,3,QF,66,6,0,50,28,22,15,10,0,1,0,1,62,47,26,9,9,6,9,61,744,68,726
2014-533,Sao Paulo,Clay,28,A,2014,20140224,25,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,103163,1,,Tommy Haas,R,188,GER,35.89596167,6-3 3-2 RET,3,SF,62,6,1,42,20,16,13,7,0,0,2,2,48,28,20,8,7,1,3,114,512,12,2435
2014-533,Sao Paulo,Clay,28,A,2014,20140224,26,105643,,,Federico Delbonis,L,190,ARG,23.38945927,105064,,WC,Thomaz Bellucci,L,188,BRA,26.15468857,6-4 6-7(5) 6-4,3,SF,130,8,2,92,57,42,24,16,0,2,6,6,97,56,41,23,16,3,7,61,744,108,532
2014-533,Sao Paulo,Clay,28,A,2014,20140224,27,105643,,,Federico Delbonis,L,190,ARG,23.38945927,103893,,,Paolo Lorenzi,R,183,ITA,32.19438741,4-6 6-3 6-4,3,F,127,12,0,87,55,46,19,15,2,3,6,3,87,49,33,23,14,1,3,61,744,114,512
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,1,103285,,,Radek Stepanek,R,185,CZE,35.26351814,104797,,,Denis Istomin,R,188,UZB,27.48528405,6-1 3-6 6-1,3,R128,116,4,0,84,44,34,20,12,5,6,3,5,77,43,30,12,11,3,7,50,925,56,830
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,2,105065,,,Tim Smyczek,R,175,USA,26.17385353,106058,,WC,Jack Sock,R,185,USA,21.43737166,6-4 1-6 6-4,3,R128,123,3,5,98,63,38,18,13,9,13,6,9,93,48,38,17,14,6,10,105,545,102,562
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,3,104660,,,Sergiy Stakhovsky,R,193,UKR,28.15331964,103997,,,Lukasz Kubot,R,190,POL,31.79739904,6-4 7-5,3,R128,88,1,1,59,41,30,12,11,2,3,4,4,65,39,29,12,11,6,9,83,631,82,651
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,4,105992,,WC,Ryan Harrison,R,183,USA,21.82067077,104979,,,Andrey Golubev,R,185,KAZ,26.6146475,6-4 7-5,3,R128,92,2,3,68,42,30,18,11,3,3,0,2,69,34,20,24,11,6,8,117,496,70,705
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,5,104273,,,Edouard Roger Vasselin,R,188,FRA,30.26146475,103794,,,Benjamin Becker,R,178,GER,32.7118412,6-4 6-2,3,R128,73,2,1,59,36,28,12,9,6,7,6,2,46,22,17,8,9,1,5,42,1003,90,605
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,6,104268,,,Alejandro Falla,L,185,COL,30.29979466,105643,,,Federico Delbonis,L,190,ARG,23.40862423,6-3 6-4,3,R128,70,4,4,63,34,31,13,10,2,2,2,4,55,33,24,10,9,2,4,75,682,44,994
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,7,106210,,,Jiri Vesely,L,198,CZE,20.64613279,104997,,,Igor Sijsling,R,190,NED,26.54072553,3-6 6-4 7-6(1),3,R128,113,15,10,88,58,47,12,16,4,8,5,5,100,50,37,25,15,8,11,77,667,55,846
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,8,104586,,,Lukas Rosol,R,196,CZE,28.60780287,105583,,Q,Dusan Lajovic,R,180,SRB,23.67419576,6-7(2) 7-5 6-4,3,R128,124,7,6,102,55,45,24,17,3,4,13,2,110,69,53,20,17,5,8,47,951,93,596
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,9,103333,,,Ivo Karlovic,R,208,CRO,35.00889802,104166,,,Alex Bogomolov Jr,R,178,RUS,30.86105407,6-4 6-4,3,R128,69,8,1,53,32,25,10,10,2,4,0,1,52,36,22,8,10,1,5,51,897,92,598
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,10,105023,,,Sam Querrey,R,198,USA,26.40383299,104864,,Q,Alex Kuznetsov,R,183,USA,27.07186858,6-3 6-3,3,R128,69,8,1,53,26,22,18,9,2,2,4,0,59,40,25,10,9,3,6,57,800,127,451
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,11,103720,,,Lleyton Hewitt,R,180,AUS,33.01848049,105051,,,Matthew Ebden,R,188,AUS,26.26694045,7-6(2) 3-6 6-3,3,R128,133,4,10,89,49,31,17,15,7,14,4,8,98,50,32,19,15,8,15,41,1020,62,741
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,12,103188,,,Michael Russell,R,173,USA,35.8384668,105385,,,Donald Young,L,183,USA,24.61054073,4-6 6-1 6-2,3,R128,113,1,5,67,36,25,17,12,1,4,2,3,86,50,28,13,13,10,17,107,537,81,657
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,13,104871,,,Jeremy Chardy,R,188,FRA,27.05270363,105733,,WC,Rhyne Williams,R,,USA,22.9486653,7-6(5) 7-5,3,R128,101,13,5,65,36,33,18,12,0,1,13,4,86,63,45,10,12,3,5,48,940,153,366
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,14,105053,,,Santiago Giraldo,R,188,COL,26.2642026,104593,,,Daniel Gimeno Traver,R,185,ESP,28.56947296,6-3 4-6 6-4,3,R128,126,4,2,97,48,34,29,15,5,7,5,3,87,39,27,29,14,2,5,71,703,97,582
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,15,104338,,,Juan Monaco,R,185,ARG,29.92744695,105166,,Q,Peter Polansky,R,180,CAN,25.71389459,6-4 6-7(5) 6-4,3,R128,144,2,2,91,65,48,18,16,1,3,2,3,101,61,40,24,16,6,10,43,1000,143,394
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,16,103908,,Q,Paul Henri Mathieu,R,185,FRA,32.13689254,104068,,Q,Robby Ginepri,R,183,USA,31.40314853,6-2 6-3,3,R128,83,4,2,68,37,26,17,9,5,6,1,3,58,38,23,6,8,4,8,123,477,311,144
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,17,104559,,,Teymuraz Gabashvili,R,188,RUS,28.77754962,103917,,,Nicolas Mahut,R,190,FRA,32.11225188,6-2 7-5,3,R128,89,2,1,64,47,33,6,10,3,6,5,3,73,49,24,9,10,3,9,60,761,39,1042
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,18,104547,,,Horacio Zeballos,L,188,ARG,28.84873374,104330,,WC,Rajeev Ram,R,193,USA,29.95756331,6-3 7-6(4),3,R128,100,6,2,77,44,34,23,11,3,3,8,2,69,43,34,11,10,2,3,126,455,141,402
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,19,104229,,,Yen Hsun Lu,R,180,TPE,30.55167693,104735,,,Tobias Kamke,R,180,GER,27.78370979,6-0 6-4,3,R128,60,1,1,45,31,25,6,8,4,5,1,1,51,32,17,6,8,4,9,49,930,94,591
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,20,103786,,,Nikolay Davydenko,R,178,RUS,32.75017112,105676,,LL,David Goffin,R,180,BEL,23.23613963,7-6(5) 4-6 7-6(3),3,R128,150,8,4,117,72,47,20,17,6,12,2,8,118,64,43,27,17,4,9,73,690,95,587
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,21,104898,,,Robin Haase,R,190,NED,26.90759754,105441,,Q,John Patrick Smith,L,,AUS,24.24366872,6-4 6-4,3,R128,84,1,3,51,28,25,16,10,0,0,4,2,73,44,32,13,10,5,7,46,957,219,231
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,22,105311,,,Joao Sousa,R,185,POR,24.92539357,104873,,,Aleksandr Nedovyesov,R,193,KAZ,27.04449008,6-4 6-1,3,R128,59,2,0,38,29,27,5,8,0,0,3,1,54,37,20,9,9,5,9,45,991,79,661
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,23,103813,,,Jarkko Nieminen,L,185,FIN,32.61054073,104978,,,Daniel Brands,R,196,GER,26.62833676,4-6 6-2 6-2,3,R128,98,2,5,78,51,36,16,13,3,5,2,0,91,61,41,9,13,8,13,40,1020,84,629
2014-404,Indian Wells Masters,Hard,96,M,2014,20140306,24,105138,,,Roberto Bautista Agut,R,183,ESP,25.88364134,105449,,WC,Steve Johnson,R,188,USA,24.1889117,6-3 6-3,3,R128,81,1,2,57,36,29,12,9,2,2,3,1,68,47,33,5,9,3,6,53,885,119,492
