tourney_id,tourney_name,surface,draw_size,tourney_level,tour_yr,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-468,Estoril,Clay,32,A,1998,19980406,2,102247,,,Andrea Gaudenzi,R,183,ITA,24.6844627,102869,,,Galo Blanco,R,173,ESP,21.49212868,7-6(4) 6-4,3,R32,119,2,2,100,69,40,18,11,9,11,2,4,97,49,30,25,11,8,11,48,896,56,822
1998-468,Estoril,Clay,32,A,1998,19980406,3,101792,,,Slava Dosedel,R,183,CZE,27.6440794,101459,,,Tomas Nydahl,R,185,SWE,30.04243669,6-1 3-0 RET,3,R32,48,0,2,48,30,18,9,6,5,6,0,5,35,23,11,1,5,1,6,59,780,78,588
1998-468,Estoril,Clay,32,A,1998,19980406,4,102223,,,Karim Alami,R,185,MAR,24.8678987,101532,7,,Francisco Clavet,L,183,ESP,29.44832307,6-4 6-3,3,R32,81,1,5,57,27,23,12,9,2,4,0,4,68,40,27,8,10,5,10,55,823,35,1108
1998-468,Estoril,Clay,32,A,1998,19980406,5,102610,4,,Albert Costa,R,180,ESP,22.7816564,102146,,,Jordi Burillo,R,188,ESP,25.32785763,7-6(7) 6-0,3,R32,67,4,1,61,37,28,14,9,1,2,2,2,55,26,16,11,9,1,5,21,1570,82,567
1998-468,Estoril,Clay,32,A,1998,19980406,6,102562,,,Jiri Novak,R,190,CZE,23.04175222,102271,,,Hicham Arazi,L,175,MAR,24.46269678,4-6 6-0 7-6(3),3,R32,109,2,2,99,65,38,19,14,15,19,3,2,105,45,29,25,14,9,15,95,498,45,923
1998-468,Estoril,Clay,32,A,1998,19980406,7,101897,,,Fernando Meligeni,L,180,BRA,26.98425736,101731,,WC,Nuno Marques,L,190,POR,27.99178645,6-3 6-0,3,R32,67,1,1,49,34,26,7,8,1,1,0,6,55,31,20,7,7,6,10,67,669,187,225
1998-468,Estoril,Clay,32,A,1998,19980406,8,101404,6,,Thomas Muster,L,180,AUT,30.51060917,102375,,,Dinu Pescariu,R,185,ROU,23.9835729,7-5 6-1,3,R32,72,5,1,49,30,21,15,9,3,4,2,2,83,63,34,7,10,15,20,30,1258,90,537
1998-468,Estoril,Clay,32,A,1998,19980406,9,103031,,,Julian Alonso,R,185,ESP,20.67624914,102148,5,,Fabrice Santoro,R,178,FRA,25.32238193,6-2 5-7 6-0,3,R32,106,3,5,84,47,35,21,13,6,8,2,3,92,45,23,26,13,10,16,41,990,25,1466
1998-468,Estoril,Clay,32,A,1998,19980406,10,102548,,Q,Juan Antonio Marin,R,175,CRC,23.09650924,101938,,WC,Bernardo Mota,R,178,POR,26.72963723,6-0 7-6(5),3,R32,82,1,1,60,39,29,10,9,1,3,0,0,61,37,20,12,9,4,9,83,564,341,106
1998-468,Estoril,Clay,32,A,1998,19980406,11,102029,,,Filip Dewulf,R,190,BEL,26.05886379,101735,,,Richard Fromberg,R,196,AUS,27.93976728,7-6(4) 6-3,3,R32,83,0,2,62,34,29,16,11,2,3,4,5,76,41,27,20,10,5,7,53,833,44,954
1998-468,Estoril,Clay,32,A,1998,19980406,12,102238,3,,Alberto Berasategui,R,173,ESP,24.77207392,102506,,Q,Quino Munoz,R,178,ESP,23.25256674,6-4 6-4,3,R32,68,4,4,73,49,32,14,10,11,12,4,1,60,38,26,8,10,7,10,18,1637,203,201
1998-468,Estoril,Clay,32,A,1998,19980406,13,102167,,,Juan Albert Viloca Puig,R,185,ESP,25.21560575,102287,8,,Albert Portas,R,188,ESP,24.38877481,7-6(5) 6-3,3,R32,103,3,0,75,42,29,18,10,8,10,0,2,82,43,28,17,11,6,10,75,612,37,1068
1998-468,Estoril,Clay,32,A,1998,19980406,14,101475,,,Carlos Costa,R,183,ESP,29.95482546,103252,,Q,Alberto Martin,R,175,ESP,19.62765229,6-3 6-3,3,R32,65,2,3,45,33,22,7,9,0,2,2,3,55,34,19,9,9,3,8,54,824,121,405
1998-468,Estoril,Clay,32,A,1998,19980406,15,101806,,,Marc Kevin Goellner,R,196,GER,27.53730322,102397,,Q,Jose Imaz Ruiz,R,178,ESP,23.85215606,6-4 7-5,3,R32,94,5,4,75,32,25,22,11,9,10,0,1,65,50,35,6,11,4,7,58,789,163,275
1998-468,Estoril,Clay,32,A,1998,19980406,16,102845,2,,Carlos Moya,R,190,ESP,21.60711841,102539,,,Bohdan Ulihrach,R,188,CZE,23.1156742,6-3 4-6 6-4,3,R32,100,4,2,87,45,32,25,15,5,8,3,4,79,48,32,17,14,2,6,17,1688,51,863
1998-468,Estoril,Clay,32,A,1998,19980406,17,102456,1,,Felix Mantilla,R,180,ESP,23.53456537,102247,,,Andrea Gaudenzi,R,183,ITA,24.6844627,6-1 1-6 7-6(6),3,R16,112,1,4,95,64,44,12,13,8,12,1,3,76,50,39,9,13,1,5,13,2108,48,896
1998-468,Estoril,Clay,32,A,1998,19980406,18,102223,,,Karim Alami,R,185,MAR,24.8678987,101792,,,Slava Dosedel,R,183,CZE,27.6440794,6-4 4-6 7-6(10),3,R16,148,2,1,106,63,38,21,16,7,14,1,4,131,87,50,20,16,16,23,55,823,59,780
1998-468,Estoril,Clay,32,A,1998,19980406,19,102610,4,,Albert Costa,R,180,ESP,22.7816564,102562,,,Jiri Novak,R,190,CZE,23.04175222,6-3 6-4,3,R16,57,1,1,55,39,29,8,9,4,5,0,1,55,32,18,10,8,7,11,21,1570,95,498
1998-468,Estoril,Clay,32,A,1998,19980406,20,101404,6,,Thomas Muster,L,180,AUT,30.51060917,101897,,,Fernando Meligeni,L,180,BRA,26.98425736,7-5 6-3,3,R16,94,2,4,68,43,33,13,11,5,7,0,2,73,42,23,15,10,7,11,30,1258,67,669
1998-468,Estoril,Clay,32,A,1998,19980406,21,102548,,Q,Juan Antonio Marin,R,175,CRC,23.09650924,103031,,,Julian Alonso,R,185,ESP,20.67624914,6-2 6-4,3,R16,70,1,0,59,40,27,11,9,5,6,3,4,58,27,17,13,9,3,7,83,564,41,990
1998-468,Estoril,Clay,32,A,1998,19980406,22,102238,3,,Alberto Berasategui,R,173,ESP,24.77207392,102029,,,Filip Dewulf,R,190,BEL,26.05886379,6-4 5-7 7-5,3,R16,109,5,1,94,75,46,9,17,2,8,1,3,109,69,39,19,17,11,18,18,1637,53,833
1998-468,Estoril,Clay,32,A,1998,19980406,23,101475,,,Carlos Costa,R,183,ESP,29.95482546,102167,,,Juan Albert Viloca Puig,R,185,ESP,25.21560575,6-2 3-6 6-2,3,R16,183,3,3,90,54,36,16,12,10,13,0,7,81,44,24,20,13,7,13,54,824,75,612
1998-468,Estoril,Clay,32,A,1998,19980406,24,102845,2,,Carlos Moya,R,190,ESP,21.60711841,101806,,,Marc Kevin Goellner,R,196,GER,27.53730322,6-3 6-2,3,R16,58,1,0,48,32,24,10,8,2,2,5,6,71,36,21,17,9,6,10,17,1688,58,789
1998-468,Estoril,Clay,32,A,1998,19980406,25,102223,,,Karim Alami,R,185,MAR,24.8678987,102456,1,,Felix Mantilla,R,180,ESP,23.53456537,3-6 7-5 6-1,3,QF,108,3,3,89,55,39,16,14,4,7,0,1,79,61,37,8,14,6,11,55,823,13,2108
1998-468,Estoril,Clay,32,A,1998,19980406,26,101404,6,,Thomas Muster,L,180,AUT,30.51060917,102610,4,,Albert Costa,R,180,ESP,22.7816564,6-4 6-4,3,QF,84,1,4,61,31,25,11,10,4,7,1,5,83,57,35,7,10,7,12,30,1258,21,1570
1998-468,Estoril,Clay,32,A,1998,19980406,27,102238,3,,Alberto Berasategui,R,173,ESP,24.77207392,102548,,Q,Juan Antonio Marin,R,175,CRC,23.09650924,3-6 6-4 6-3,3,QF,109,1,3,80,59,39,8,14,3,7,0,3,113,79,43,18,14,11,16,18,1637,83,564
1998-468,Estoril,Clay,32,A,1998,19980406,28,102845,2,,Carlos Moya,R,190,ESP,21.60711841,101475,,,Carlos Costa,R,183,ESP,29.95482546,7-6(3) 6-7(5) 6-2,3,QF,138,4,4,110,51,37,30,16,4,7,2,2,105,55,35,27,16,6,11,17,1688,54,824
1998-468,Estoril,Clay,32,A,1998,19980406,29,101404,6,,Thomas Muster,L,180,AUT,30.51060917,102223,,,Karim Alami,R,185,MAR,24.8678987,3-6 6-2 6-4,3,SF,111,3,1,96,74,39,12,14,8,13,3,3,88,52,33,14,13,4,10,30,1258,55,823
1998-468,Estoril,Clay,32,A,1998,19980406,30,102238,3,,Alberto Berasategui,R,173,ESP,24.77207392,102845,2,,Carlos Moya,R,190,ESP,21.60711841,6-1 6-1,3,SF,48,1,0,36,28,20,8,7,0,0,1,2,73,47,28,6,7,5,10,18,1637,17,1688
1998-468,Estoril,Clay,32,A,1998,19980406,31,102238,3,,Alberto Berasategui,R,173,ESP,24.77207392,101404,6,,Thomas Muster,L,180,AUT,30.51060917,3-6 6-1 6-3,3,F,87,3,4,76,56,34,11,12,2,6,1,1,75,43,25,13,13,5,12,18,1637,30,1258
1998-336,Hong Kong,Hard,32,A,1998,19980406,1,102652,,,Christian Vinck,L,183,GER,22.59000684,102021,1,,Michael Chang,R,175,USA,26.11909651,6-4 3-6 6-1,3,R32,97,6,4,76,46,32,19,13,3,5,6,4,78,39,28,18,13,4,8,116,420,11,2200
1998-336,Hong Kong,Hard,32,A,1998,19980406,2,101647,,,Byron Black,R,175,ZIM,28.49828884,102521,,,Hendrik Dreekmann,R,188,GER,23.18412047,6-7(3) 7-5 6-2,3,R32,130,6,3,106,67,43,20,16,9,12,12,11,103,44,33,25,16,4,10,80,579,112,425
1998-336,Hong Kong,Hard,32,A,1998,19980406,3,102184,,,David Prinosil,R,185,GER,25.07597536,101924,,Q,Stefano Pescosolido,R,185,ITA,26.81451061,6-7(7) 6-0 6-1,3,R32,113,11,6,89,43,32,26,12,4,5,4,5,76,38,22,15,13,1,8,98,481,192,222
1998-336,Hong Kong,Hard,32,A,1998,19980406,4,101150,7,,Gianluca Pozzi,L,180,ITA,32.80219028,102538,,,Tuomas Ketola,R,185,FIN,23.1211499,7-5 7-5,3,R32,104,6,2,61,20,19,21,12,1,4,5,2,93,51,33,16,12,6,11,70,640,133,340
1998-336,Hong Kong,Hard,32,A,1998,19980406,5,102205,,,Sebastien Lareau,R,183,CAN,24.94182067,101601,4,,Brett Steven,R,185,NZL,28.94182067,6-4 6-7(5) 6-3,3,R32,135,6,11,109,59,43,25,16,5,7,6,4,114,74,46,20,15,9,13,111,430,47,917
1998-336,Hong Kong,Hard,32,A,1998,19980406,6,102110,,,Daniel Nestor,L,190,CAN,25.58521561,102053,,,Brian Macphie,L,180,USA,25.9028063,6-4 7-5,3,R32,79,7,4,64,38,31,15,11,4,5,11,3,76,49,31,14,11,7,10,107,441,135,338
1998-336,Hong Kong,Hard,32,A,1998,19980406,7,102629,,,Oscar Burrieza,R,170,ESP,22.70773443,101833,,,Michael Tebbutt,L,190,AUS,27.2881588,6-3 7-6(3),3,R32,101,8,19,73,28,22,23,10,7,9,12,14,81,37,28,16,11,5,9,145,314,97,488
1998-336,Hong Kong,Hard,32,A,1998,19980406,8,210013,6,,Martin Damm Sr,R,188,CZE,25.67830253,101888,,,Daniel Vacek,R,190,CZE,27.01437372,6-4 7-6(7),3,R32,97,10,2,69,44,36,16,11,0,0,7,6,81,43,34,18,11,4,5,68,657,85,551
1998-336,Hong Kong,Hard,32,A,1998,19980406,9,101776,,,Sandon Stolle,R,193,AUS,27.73169062,102434,5,,Vincent Spadea,R,183,USA,23.71526352,6-1 6-3,3,R32,58,3,1,42,20,16,13,8,0,1,0,1,50,32,18,5,8,3,8,127,377,62,752
1998-336,Hong Kong,Hard,32,A,1998,19980406,10,102743,,Q,Ben Ellwood,R,178,AUS,22.06707734,108593,,WC,Wing Luen Wong,U,,HKG,17.04312115,6-1 6-2,3,R32,48,2,1,39,22,17,12,7,2,2,0,4,49,26,16,6,8,0,5,244,159,,
1998-336,Hong Kong,Hard,32,A,1998,19980406,11,101609,,WC,David Wheaton,R,193,USA,28.84325804,101589,,,Arnaud Boetsch,R,183,FRA,29.01300479,7-5 3-1 RET,3,R32,76,4,5,56,31,25,13,8,4,4,3,4,49,26,19,12,9,0,2,131,351,120,405
1998-336,Hong Kong,Hard,32,A,1998,19980406,12,102563,3,,Thomas Johansson,R,180,SWE,23.03627652,101816,,,Steve Campbell,R,183,USA,27.45516769,6-7(2) 6-0 6-3,3,R32,106,17,4,78,43,39,18,14,2,3,3,3,81,49,34,15,13,4,9,43,971,79,581
1998-336,Hong Kong,Hard,32,A,1998,19980406,13,102202,8,,Kenneth Carlsen,L,190,DEN,24.96919918,101668,,Q,Peter Nyborg,R,190,SWE,28.31485284,7-5 6-3,3,R32,75,8,0,63,35,29,19,11,2,2,9,4,55,33,27,9,10,2,4,76,603,,
1998-336,Hong Kong,Hard,32,A,1998,19980406,14,101688,,,Geoff Grant,R,183,USA,28.21902806,101711,,,Alex Obrien,R,185,USA,28.08213552,7-5 6-1,3,R32,75,4,2,57,41,29,11,10,1,2,2,4,57,34,21,10,9,3,7,172,263,99,475
1998-336,Hong Kong,Hard,32,A,1998,19980406,15,102300,,WC,Gouichi Motomura,R,173,JPN,24.27926078,102118,,,Radomir Vasek,R,188,CZE,25.53319644,7-6(2) 0-6 7-6(1),3,R32,132,7,8,99,54,32,22,15,7,15,3,9,105,48,34,25,15,9,14,206,198,114,423
1998-336,Hong Kong,Hard,32,A,1998,19980406,16,102524,,Q,Neville Godwin,R,173,RSA,23.17864476,103163,2,,Tommy Haas,R,188,GER,20.00821355,6-3 6-4,3,R32,76,6,5,75,34,27,18,10,9,12,1,5,61,35,21,9,9,4,9,205,198,34,1111
1998-336,Hong Kong,Hard,32,A,1998,19980406,17,101647,,,Byron Black,R,175,ZIM,28.49828884,102652,,,Christian Vinck,L,183,GER,22.59000684,6-1 6-2,3,R16,55,3,1,55,33,28,9,8,2,2,0,3,41,28,16,3,7,3,7,80,579,116,420
1998-336,Hong Kong,Hard,32,A,1998,19980406,18,101150,7,,Gianluca Pozzi,L,180,ITA,32.80219028,102184,,,David Prinosil,R,185,GER,25.07597536,6-4 7-6(4),3,R16,94,5,1,73,37,30,25,11,3,3,3,6,76,42,32,16,11,2,3,70,640,98,481
1998-336,Hong Kong,Hard,32,A,1998,19980406,19,102205,,,Sebastien Lareau,R,183,CAN,24.94182067,102110,,,Daniel Nestor,L,190,CAN,25.58521561,7-6(5) 6-3,3,R16,96,8,2,74,46,35,17,11,4,5,6,3,75,50,34,11,10,3,5,111,430,107,441
1998-336,Hong Kong,Hard,32,A,1998,19980406,20,102629,,,Oscar Burrieza,R,170,ESP,22.70773443,210013,6,,Martin Damm Sr,R,188,CZE,25.67830253,6-4 6-4,3,R16,95,7,7,78,36,24,22,10,5,7,3,4,71,32,18,21,10,9,13,145,314,68,657
1998-336,Hong Kong,Hard,32,A,1998,19980406,21,101776,,,Sandon Stolle,R,193,AUS,27.73169062,102743,,Q,Ben Ellwood,R,178,AUS,22.06707734,7-6(5) 6-4,3,R16,101,5,4,80,46,38,16,11,5,6,5,1,78,47,32,16,11,6,8,127,377,244,159
1998-336,Hong Kong,Hard,32,A,1998,19980406,22,102563,3,,Thomas Johansson,R,180,SWE,23.03627652,101609,,WC,David Wheaton,R,193,USA,28.84325804,6-3 3-6 6-1,3,R16,95,13,1,65,39,34,17,13,2,3,1,7,76,46,31,13,12,2,5,43,971,131,351
1998-336,Hong Kong,Hard,32,A,1998,19980406,23,102202,8,,Kenneth Carlsen,L,190,DEN,24.96919918,101688,,,Geoff Grant,R,183,USA,28.21902806,3-6 7-6(3) 6-4,3,R16,139,12,6,89,48,34,19,15,3,8,7,6,114,76,51,15,16,7,12,76,603,172,263
1998-336,Hong Kong,Hard,32,A,1998,19980406,24,102524,,Q,Neville Godwin,R,173,RSA,23.17864476,102300,,WC,Gouichi Motomura,R,173,JPN,24.27926078,6-3 4-6 6-0,3,R16,105,4,6,80,40,27,22,12,7,10,2,8,79,47,25,14,13,7,14,205,198,206,198
1998-336,Hong Kong,Hard,32,A,1998,19980406,25,101647,,,Byron Black,R,175,ZIM,28.49828884,101150,7,,Gianluca Pozzi,L,180,ITA,32.80219028,6-4 6-0,3,QF,67,2,1,43,24,21,12,8,1,1,9,2,55,23,15,11,8,0,4,80,579,70,640
1998-336,Hong Kong,Hard,32,A,1998,19980406,26,102205,,,Sebastien Lareau,R,183,CAN,24.94182067,102629,,,Oscar Burrieza,R,170,ESP,22.70773443,6-1 7-6(4),3,QF,94,2,4,69,42,26,15,9,2,4,6,14,77,34,21,16,10,6,11,111,430,145,314
1998-336,Hong Kong,Hard,32,A,1998,19980406,27,102563,3,,Thomas Johansson,R,180,SWE,23.03627652,101776,,,Sandon Stolle,R,193,AUS,27.73169062,7-6(6) 7-5,3,QF,103,10,2,81,40,30,27,12,3,3,12,6,72,45,36,14,12,3,4,43,971,127,377
1998-336,Hong Kong,Hard,32,A,1998,19980406,28,102202,8,,Kenneth Carlsen,L,190,DEN,24.96919918,102524,,Q,Neville Godwin,R,173,RSA,23.17864476,7-5 6-1,3,QF,72,8,1,58,33,24,15,9,5,6,0,3,54,35,22,5,10,5,10,76,603,205,198
1998-336,Hong Kong,Hard,32,A,1998,19980406,29,101647,,,Byron Black,R,175,ZIM,28.49828884,102205,,,Sebastien Lareau,R,183,CAN,24.94182067,6-7(5) 7-5 7-6(4),3,SF,160,12,5,134,74,53,26,18,9,14,12,7,125,80,53,18,18,6,12,80,579,111,430
1998-336,Hong Kong,Hard,32,A,1998,19980406,30,102202,8,,Kenneth Carlsen,L,190,DEN,24.96919918,102563,3,,Thomas Johansson,R,180,SWE,23.03627652,6-2 6-2,3,SF,85,5,3,64,41,30,12,8,8,8,3,2,51,17,14,12,8,5,9,76,603,43,971
1998-336,Hong Kong,Hard,32,A,1998,19980406,31,102202,8,,Kenneth Carlsen,L,190,DEN,24.96919918,101647,,,Byron Black,R,175,ZIM,28.49828884,6-2 6-0,3,F,72,5,2,37,19,18,9,7,3,4,2,3,59,36,15,9,7,6,12,76,603,80,579
1998-425,Barcelona,Clay,56,A,1998,19980413,1,101462,,WC,Francisco Roig,R,175,ESP,30.03148528,103031,,,Julian Alonso,R,185,ESP,20.6954141,6-1 3-6 6-4,3,R64,114,5,0,83,53,34,10,13,5,10,3,5,106,58,30,21,13,12,19,144,318,40,1005
1998-425,Barcelona,Clay,56,A,1998,19980413,2,102506,,Q,Quino Munoz,R,178,ESP,23.27173169,102854,,,Sjeng Schalken,R,193,NED,21.59342916,7-6(4) 6-3,3,R64,86,1,2,70,59,41,5,11,2,4,4,0,72,53,29,13,10,7,10,195,212,60,779
1998-425,Barcelona,Clay,56,A,1998,19980413,3,101532,16,,Francisco Clavet,L,183,ESP,29.46748802,101439,,,Javier Sanchez,R,178,ESP,30.19575633,6-3 6-4,3,R64,73,2,0,61,39,28,10,10,1,3,1,2,52,32,20,6,9,0,4,45,933,75,617
1998-425,Barcelona,Clay,56,A,1998,19980413,4,102610,9,,Albert Costa,R,180,ESP,22.80082136,102839,,,Nicolas Lapentti,R,188,ECU,21.66461328,4-6 6-3 6-1,3,R64,110,1,2,91,71,47,10,13,4,6,2,7,86,52,32,13,13,5,10,20,1575,61,759
1998-425,Barcelona,Clay,56,A,1998,19980413,5,102869,,,Galo Blanco,R,173,ESP,21.51129363,102548,,,Juan Antonio Marin,R,175,CRC,23.1156742,6-3 6-1,3,R64,,2,3,69,58,38,5,8,5,5,0,1,65,61,30,2,8,9,13,56,809,76,590
1998-425,Barcelona,Clay,56,A,1998,19980413,6,101897,,,Fernando Meligeni,L,180,BRA,27.00342231,102950,,WC,Fernando Vicente,R,180,ESP,21.09787817,6-4 7-6(4),3,R64,95,2,5,84,47,36,15,11,4,7,0,1,74,44,26,17,11,6,10,68,673,101,465
1998-425,Barcelona,Clay,56,A,1998,19980413,7,103103,,,Dominik Hrbaty,R,183,SVK,20.27104723,102106,,,Davide Sanguinetti,R,188,ITA,25.63175907,6-3 6-3,3,R64,64,4,4,74,40,27,15,9,5,7,5,3,57,30,19,10,9,4,9,58,804,82,573
1998-425,Barcelona,Clay,56,A,1998,19980413,8,102223,,,Karim Alami,R,185,MAR,24.88706366,102375,,,Dinu Pescariu,R,185,ROU,24.00273785,6-7(5) 6-3 6-4,3,R64,129,0,2,120,74,46,24,16,6,11,0,2,91,75,42,8,15,1,8,46,929,106,452
1998-425,Barcelona,Clay,56,A,1998,19980413,9,101320,14,,Magnus Gustafsson,R,185,SWE,31.27446954,101806,,,Marc Kevin Goellner,R,196,GER,27.55646817,6-1 6-1,3,R64,52,0,1,34,22,18,10,7,0,0,4,2,55,25,15,10,7,9,14,32,1187,59,795
1998-425,Barcelona,Clay,56,A,1998,19980413,10,102650,,Q,Roberto Carretero,R,178,ESP,22.6201232,102446,11,,Andrei Medvedev,R,193,UKR,23.61670089,7-6(5) 7-6(7),3,R64,108,0,4,80,58,37,14,12,3,6,8,7,81,38,25,23,12,0,3,317,118,28,1325
1998-425,Barcelona,Clay,56,A,1998,19980413,11,102539,,,Bohdan Ulihrach,R,188,CZE,23.13483915,102167,,,Juan Albert Viloca Puig,R,185,ESP,25.23477071,4-6 7-6(0) 7-5,3,R64,135,4,3,98,64,44,20,17,1,5,1,2,119,74,51,18,17,6,10,53,863,72,632
1998-425,Barcelona,Clay,56,A,1998,19980413,12,101507,,WC,Tomas Carbonell,R,178,ESP,29.68104038,101459,,,Tomas Nydahl,R,185,SWE,30.06160164,5-7 6-3 6-3,3,R64,142,12,4,98,57,40,21,15,9,13,4,5,131,84,53,17,15,15,21,175,252,77,588
1998-425,Barcelona,Clay,56,A,1998,19980413,13,101792,,,Slava Dosedel,R,183,CZE,27.66324435,102146,,,Jordi Burillo,R,188,ESP,25.34702259,6-3 1-6 7-6(5),3,R64,121,4,0,97,70,39,14,14,5,10,6,4,93,45,30,18,14,8,14,57,804,83,567
1998-425,Barcelona,Clay,56,A,1998,19980413,14,101774,,,Todd Martin,R,198,USA,27.76454483,101735,,,Richard Fromberg,R,196,AUS,27.95893224,6-2 6-4,3,R64,65,3,0,53,33,26,12,9,3,3,1,2,51,28,20,11,9,4,7,65,703,44,946
1998-425,Barcelona,Clay,56,A,1998,19980413,15,101404,12,,Thomas Muster,L,180,AUT,30.52977413,101382,,,Marcelo Filippini,R,178,URU,30.69130732,6-3 2-6 6-2,3,R64,113,3,0,90,55,32,18,12,13,17,5,3,88,47,30,16,13,3,9,27,1407,51,869
1998-425,Barcelona,Clay,56,A,1998,19980413,16,103498,,WC,Marat Safin,R,193,RUS,18.20944559,101723,13,,Magnus Larsson,R,193,SWE,28.05201917,6-3 6-2,3,R64,57,10,0,46,25,21,14,8,3,3,1,1,65,42,24,10,9,5,9,136,334,31,1243
1998-425,Barcelona,Clay,56,A,1998,19980413,17,102562,,,Jiri Novak,R,190,CZE,23.06091718,103852,,Q,Feliciano Lopez,L,188,ESP,16.56125941,6-0 6-2,3,R64,46,0,1,53,40,27,8,7,3,3,0,0,37,27,10,5,7,2,7,90,531,551,43
1998-425,Barcelona,Clay,56,A,1998,19980413,18,101475,,,Carlos Costa,R,183,ESP,29.97399042,102920,,Q,Diego Hipperdinger,R,,ESP,21.23477071,6-2 6-2,3,R64,53,3,0,40,24,19,9,8,0,1,0,1,48,35,16,5,8,3,8,54,851,339,107
1998-425,Barcelona,Clay,56,A,1998,19980413,19,102135,,LL,Emilio Benfele Alvarez,R,183,ESP,25.4072553,102287,,,Albert Portas,R,188,ESP,24.40793977,6-7(6) 6-4 6-4,3,R64,138,9,1,131,89,61,19,16,9,11,3,2,107,67,44,22,16,12,16,100,470,36,1068
1998-425,Barcelona,Clay,56,A,1998,19980413,20,102029,,,Filip Dewulf,R,190,BEL,26.07802875,102271,,,Hicham Arazi,L,175,MAR,24.48186174,6-4 6-4,3,R64,78,3,5,72,41,27,11,10,8,12,5,3,77,40,24,13,10,12,18,52,866,47,901
1998-425,Barcelona,Clay,56,A,1998,19980413,21,101543,,,Jeff Tarango,L,180,USA,29.39356605,102148,10,,Fabrice Santoro,R,178,FRA,25.34154689,6-3 6-1,3,R64,58,5,3,52,33,24,9,8,4,5,1,3,42,20,11,8,8,1,6,50,874,26,1438
1998-425,Barcelona,Clay,56,A,1998,19980413,22,101965,15,,Wayne Ferreira,R,185,RSA,26.57631759,101869,,Q,Juan Luis Tati Rascon,R,,ESP,27.1156742,6-3 6-2,3,R64,54,8,1,49,31,24,13,9,2,2,1,1,44,35,22,5,8,2,5,33,1150,249,154
1998-425,Barcelona,Clay,56,A,1998,19980413,23,102247,,,Andrea Gaudenzi,R,183,ITA,24.70362765,103176,,Q,David Sanchez,R,183,ESP,19.98083504,6-4 6-2,3,R64,70,1,1,55,44,31,7,9,3,4,0,5,60,41,23,9,9,4,8,48,896,256,151
1998-425,Barcelona,Clay,56,A,1998,19980413,24,103252,,Q,Alberto Martin,R,175,ESP,19.64681725,102910,,WC,Salvador Navarro,R,180,ESP,21.25941136,4-6 7-5 6-2,3,R64,119,1,4,88,47,34,22,15,4,7,2,3,93,53,31,22,15,2,7,122,392,164,275
1998-425,Barcelona,Clay,56,A,1998,19980413,25,102338,1,,Yevgeny Kafelnikov,R,190,RUS,24.14784394,101462,,WC,Francisco Roig,R,175,ESP,30.03148528,6-4 4-6 6-4,3,R32,111,7,6,91,51,37,19,15,9,13,5,0,94,56,35,16,15,6,11,6,3027,144,318
1998-425,Barcelona,Clay,56,A,1998,19980413,26,102506,,Q,Quino Munoz,R,178,ESP,23.27173169,101532,16,,Francisco Clavet,L,183,ESP,29.46748802,6-4 6-2,3,R32,79,3,1,78,46,29,17,9,8,9,2,3,62,37,20,11,9,2,6,195,212,45,933
1998-425,Barcelona,Clay,56,A,1998,19980413,27,102610,9,,Albert Costa,R,180,ESP,22.80082136,102869,,,Galo Blanco,R,173,ESP,21.51129363,6-3 6-4,3,R32,71,1,0,52,37,27,11,10,3,4,1,1,64,35,22,14,9,3,6,20,1575,56,809
1998-425,Barcelona,Clay,56,A,1998,19980413,28,102238,7,,Alberto Berasategui,R,173,ESP,24.79123888,101897,,,Fernando Meligeni,L,180,BRA,27.00342231,6-2 6-1,3,R32,54,2,1,44,38,28,2,7,2,2,5,1,62,46,27,2,8,7,12,16,1820,68,673
1998-425,Barcelona,Clay,56,A,1998,19980413,29,103103,,,Dominik Hrbaty,R,183,SVK,20.27104723,102344,4,,Karol Kucera,R,188,SVK,24.10951403,7-6(7) 6-2,3,R32,90,6,0,69,40,25,19,10,0,2,3,2,77,46,30,11,10,6,10,58,804,11,2141
1998-425,Barcelona,Clay,56,A,1998,19980413,30,101320,14,,Magnus Gustafsson,R,185,SWE,31.27446954,102223,,,Karim Alami,R,185,MAR,24.88706366,6-1 6-0,3,R32,46,0,0,37,21,17,12,7,0,0,3,0,45,33,12,6,6,1,6,32,1187,46,929
1998-425,Barcelona,Clay,56,A,1998,19980413,31,102539,,,Bohdan Ulihrach,R,188,CZE,23.13483915,102650,,Q,Roberto Carretero,R,178,ESP,22.6201232,6-4 6-4,3,R32,90,5,4,73,38,26,18,10,6,8,0,6,72,43,28,11,10,6,10,53,863,317,118
